id_mov;presupuesto;fecha;tipo_contenido;duracion
15807;780172;12-06-09;video;49
15808;252579;97-04-06;video;86
15809;200145;17-07-11;audio;68
15810;877899;63-10-02;imagenes;32
15811;86676;08-10-16;spam;23
15812;446258;18-01-16;spam;25
15813;885550;19-05-27;imagenes;86
15814;838145;17-11-02;video;40
15815;320451;82-03-17;spam;33
15816;133557;18-08-07;spam;27
15817;525705;03-08-16;imagenes;64
15818;103549;11-01-13;spam;70
15819;867313;12-04-07;video;42
15820;505234;97-04-17;spam;69
15821;286176;03-10-15;video;40
15822;555857;10-10-02;imagenes;11
15823;600188;19-03-24;video;54
15824;611842;07-09-13;spam;41
15825;866800;93-08-06;spam;57
15826;808196;15-05-16;spam;6
15827;155657;93-12-05;spam;26
15828;835776;77-12-24;video;87
15829;437542;17-07-25;spam;40
15830;752066;84-07-24;imagenes;60
15831;694361;04-05-14;audio;41
15832;175798;18-01-20;audio;79
15833;394211;95-01-05;spam;9
15834;103804;95-07-05;video;11
15835;884838;02-10-11;imagenes;14
15836;718899;19-02-25;audio;62
15837;615508;70-11-03;audio;65
15838;584510;10-06-02;spam;25
15839;414986;10-09-27;audio;20
15840;581060;90-04-21;video;31
15841;564410;19-07-16;audio;71
15842;378187;14-06-27;video;70
15843;147992;02-05-19;imagenes;42
15844;966847;95-04-25;audio;36
15845;513893;78-10-08;audio;79
15846;61447;13-07-30;imagenes;89
15847;703785;19-02-19;imagenes;88
15848;24645;80-12-01;spam;9
15849;234733;99-03-30;video;53
15850;13263;90-03-20;spam;22
15851;880762;10-11-22;video;54
15852;598975;84-05-21;audio;67
15853;365295;98-04-16;spam;37
15854;999268;99-07-09;video;9
15855;79087;18-10-19;video;67
15856;227908;19-07-19;spam;23
15857;563873;00-12-30;spam;57
15858;897775;76-11-30;video;28
15859;411804;12-10-10;video;10
15860;409981;15-02-08;spam;40
15861;888475;03-08-04;imagenes;61
15862;116678;15-10-29;audio;68
15863;820889;98-04-05;imagenes;19
15864;787160;90-03-17;video;50
15865;47690;69-01-06;video;3
15866;519624;86-02-01;imagenes;56
15867;859291;02-03-09;audio;25
15868;232104;16-08-26;audio;49
15869;614719;09-09-30;spam;13
15870;285369;17-03-03;video;24
15871;736763;04-10-09;spam;7
15872;356232;13-10-01;video;22
15873;576320;06-01-27;video;66
15874;339479;08-08-09;spam;33
15875;666243;13-08-26;audio;8
15876;936738;04-10-15;video;26
15877;103968;96-07-11;video;27
15878;333998;94-06-29;audio;52
15879;531011;10-07-13;audio;32
15880;643775;17-05-15;spam;27
15881;29036;74-01-30;spam;65
15882;81971;13-02-18;imagenes;37
15883;199803;86-12-20;audio;63
15884;663112;17-05-01;spam;47
15885;500479;01-04-07;audio;10
15886;779016;13-01-01;spam;85
15887;995110;06-11-22;spam;52
15888;82222;58-02-01;imagenes;53
15889;840367;13-12-30;audio;26
15890;651404;19-08-20;audio;11
15891;278839;61-06-01;video;88
15892;613560;95-06-26;spam;37
15893;209169;86-06-13;spam;37
15894;126580;15-09-16;audio;57
15895;680881;16-04-12;video;52
15896;595430;06-07-12;spam;12
15897;857648;09-04-12;imagenes;85
15898;163581;77-03-26;spam;52
15899;393720;84-09-09;imagenes;63
15900;693966;85-01-07;imagenes;41
15901;112048;14-11-25;spam;83
15902;105663;12-07-15;imagenes;80
15903;22829;13-10-26;imagenes;52
15904;395653;18-12-03;imagenes;20
15905;312611;14-10-14;video;5
15906;617629;84-02-19;audio;8
15907;140923;15-04-16;audio;73
15908;10750;13-09-05;imagenes;20
15909;291292;78-02-09;audio;46
15910;174948;93-03-30;imagenes;61
15911;60380;78-09-10;spam;88
15912;893584;14-10-26;spam;18
15913;696011;63-05-25;audio;87
15914;918758;60-06-09;video;18
15915;539410;19-08-16;audio;43
15916;298949;14-09-24;video;55
15917;66501;06-11-18;audio;2
15918;113323;19-03-21;spam;14
15919;480183;03-05-16;imagenes;36
15920;19239;00-11-01;spam;65
15921;399707;60-04-30;imagenes;74
15922;619190;19-05-07;spam;2
15923;977827;00-12-11;spam;70
15924;46276;12-10-21;audio;64
15925;190358;11-02-11;audio;24
15926;497516;99-01-29;imagenes;58
15927;241241;18-12-14;spam;5
15928;416118;18-12-12;spam;31
15929;854462;19-03-21;imagenes;55
15930;201300;17-04-25;audio;83
15931;888517;98-04-10;imagenes;57
15932;701796;80-09-30;imagenes;50
15933;329307;95-09-02;spam;38
15934;853006;08-11-26;imagenes;40
15935;522022;00-05-07;audio;69
15936;561283;08-11-30;audio;3
15937;364847;19-05-02;imagenes;4
15938;837082;02-11-10;imagenes;64
15939;69214;11-11-10;spam;18
15940;151733;92-08-22;imagenes;21
15941;487437;16-01-11;audio;24
15942;694124;91-05-31;audio;11
15943;490829;15-05-13;imagenes;72
15944;615685;96-05-14;audio;27
15945;820725;06-05-26;spam;27
15946;736210;97-09-29;spam;28
15947;507993;64-08-04;imagenes;29
15948;454957;06-11-08;spam;58
15949;805140;19-03-01;video;27
15950;395077;07-08-05;video;14
15951;923876;19-05-10;spam;54
15952;884070;90-04-04;imagenes;76
15953;179564;18-10-30;video;65
15954;187959;83-12-02;video;27
15955;615488;00-11-30;audio;66
15956;100794;02-10-01;spam;69
15957;993591;18-07-24;imagenes;6
15958;306990;02-10-02;imagenes;28
15959;116095;14-05-29;video;20
15960;934029;17-06-23;spam;58
15961;339124;10-08-26;audio;30
15962;726600;89-08-29;audio;43
15963;588132;13-03-08;imagenes;81
15964;729466;98-07-31;spam;35
15965;56413;18-02-27;spam;10
15966;841225;09-04-25;imagenes;16
15967;116668;81-06-02;audio;42
15968;147491;98-08-20;video;31
15969;514953;78-04-14;spam;35
15970;757952;18-06-19;audio;56
15971;23473;15-06-19;audio;75
15972;571437;03-02-17;video;19
15973;196865;88-05-09;imagenes;44
15974;784198;19-03-11;imagenes;41
15975;37695;97-07-15;audio;40
15976;718565;83-04-24;spam;85
15977;982564;04-03-04;audio;67
15978;578174;17-10-01;spam;26
15979;641353;60-06-27;video;24
15980;664920;18-01-13;spam;42
15981;288036;09-10-06;audio;59
15982;610495;71-12-09;video;74
15983;601708;99-10-28;audio;4
15984;834310;11-07-15;spam;39
15985;658233;04-03-05;audio;58
15986;126372;17-04-18;spam;19
15987;624487;66-06-06;audio;29
15988;274072;17-03-20;video;47
15989;125148;01-02-05;audio;60
15990;976562;16-05-13;spam;64
15991;614428;11-10-05;imagenes;21
15992;487315;99-10-24;video;4
15993;647433;13-06-04;audio;84
15994;67655;01-11-21;spam;3
15995;436011;11-01-03;spam;60
15996;17447;18-04-10;imagenes;77
15997;880587;06-09-23;imagenes;27
15998;30802;92-08-11;imagenes;90
15999;387115;04-07-18;imagenes;20
16000;753529;58-09-11;audio;60
16001;597809;18-11-01;imagenes;18
16002;448605;02-02-12;imagenes;16
16003;835955;93-07-19;audio;36
16004;381360;01-01-11;audio;79
16005;491052;71-06-06;spam;53
16006;583064;14-05-22;audio;4
16007;602913;18-08-21;video;35
16008;167153;05-12-04;spam;73
16009;319083;74-06-09;video;34
16010;528323;18-06-21;video;8
16011;105294;70-03-19;audio;16
16012;119622;70-12-02;audio;41
16013;399353;06-09-01;video;7
16014;742915;07-05-11;spam;21
16015;49277;17-05-04;imagenes;89
16016;459232;19-04-25;audio;75
16017;925201;07-07-13;audio;26
16018;423902;87-12-28;imagenes;89
16019;715473;96-02-15;spam;65
16020;980639;15-05-26;video;43
16021;42958;08-04-01;audio;49
16022;901801;79-04-26;video;89
16023;340632;97-09-12;audio;54
16024;235560;05-06-19;video;89
16025;941410;99-06-14;video;3
16026;970660;19-01-27;video;35
16027;664881;18-01-22;spam;4
16028;606067;10-03-31;video;88
16029;451066;14-01-12;spam;56
16030;546177;82-01-27;spam;19
16031;713645;14-03-25;video;34
16032;509460;92-12-21;imagenes;44
16033;323645;19-06-05;video;55
16034;381367;11-06-30;audio;66
16035;434597;79-06-03;imagenes;79
16036;281726;94-03-27;spam;3
16037;197941;68-10-01;video;43
16038;176360;01-02-11;spam;54
16039;790792;78-08-08;video;81
16040;82502;80-04-01;video;82
16041;63299;17-05-27;imagenes;40
16042;259176;12-05-09;audio;30
16043;366788;00-07-04;spam;32
16044;332022;06-07-29;video;77
16045;887135;79-08-26;video;67
16046;766017;11-09-08;spam;60
16047;90867;86-07-17;spam;83
16048;347214;76-05-03;spam;53
16049;714433;92-07-03;audio;66
16050;293055;19-06-18;spam;52
16051;510450;66-10-07;video;39
16052;428854;18-08-15;audio;87
16053;132528;16-02-01;spam;14
16054;60654;68-05-12;video;54
16055;481135;19-05-07;audio;53
16056;664666;18-03-31;spam;60
16057;828826;14-04-17;imagenes;10
16058;879449;02-04-21;audio;18
16059;66258;78-10-27;video;44
16060;312851;93-06-03;video;12
16061;750592;13-01-30;imagenes;47
16062;775176;72-09-28;video;49
16063;567390;76-10-09;spam;34
16064;440484;14-05-04;audio;90
16065;749518;98-11-20;video;62
16066;800738;18-10-16;spam;66
16067;935983;15-07-15;audio;48
16068;950760;73-09-07;spam;75
16069;654605;15-07-23;video;43
16070;214910;96-08-24;audio;22
16071;855713;07-03-27;video;15
16072;350568;19-03-28;spam;28
16073;322961;16-05-29;audio;18
16074;631299;80-08-05;spam;80
16075;910900;13-06-17;imagenes;45
16076;589185;93-08-23;video;78
16077;417243;58-03-10;spam;83
16078;421482;81-06-25;spam;42
16079;236198;90-08-14;imagenes;3
16080;969246;72-01-20;video;28
16081;672501;08-03-25;video;78
16082;310762;07-10-13;video;54
16083;384116;82-03-29;imagenes;63
16084;151490;73-05-06;spam;78
16085;531217;07-11-06;spam;39
16086;433618;88-11-19;spam;21
16087;545565;17-08-25;spam;80
16088;23115;68-05-12;spam;67
16089;305403;80-01-16;video;55
16090;272433;99-07-23;audio;79
16091;170939;04-06-03;audio;40
16092;284832;17-08-23;imagenes;46
16093;610088;17-02-17;imagenes;24
16094;421805;62-05-20;imagenes;4
16095;833109;86-01-20;audio;61
16096;565551;93-04-02;imagenes;75
16097;874103;82-06-25;spam;85
16098;185806;04-11-17;imagenes;48
16099;32926;19-01-09;imagenes;61
16100;705689;18-05-04;spam;40
16101;122285;87-09-07;video;60
16102;993680;11-10-10;imagenes;44
16103;503944;11-01-16;audio;32
16104;913721;98-03-07;spam;57
16105;595843;02-10-24;spam;9
16106;794334;96-11-20;spam;90
16107;696055;06-08-25;imagenes;23
16108;317389;93-01-13;video;56
16109;349324;66-10-23;audio;74
16110;221996;99-12-28;imagenes;87
16111;629115;10-06-05;spam;71
16112;253219;07-03-12;spam;7
16113;528461;03-10-24;imagenes;46
16114;949721;90-01-26;video;12
16115;943249;99-12-06;audio;40
16116;317585;09-01-06;audio;28
16117;199435;16-01-25;audio;83
16118;676593;91-06-22;audio;84
16119;532348;14-08-31;spam;1
16120;390254;90-06-08;audio;53
16121;640105;60-01-06;audio;9
16122;643646;03-05-28;audio;4
16123;787998;05-02-20;imagenes;85
16124;782893;00-11-28;video;5
16125;140685;65-05-08;video;58
16126;531875;19-02-28;audio;37
16127;484976;94-10-08;imagenes;85
16128;91034;10-01-22;imagenes;61
16129;726787;17-04-10;imagenes;5
16130;365063;08-11-05;spam;47
16131;34418;10-07-03;imagenes;42
16132;998801;97-02-25;spam;10
16133;6365;94-05-05;spam;90
16134;904;97-06-19;spam;61
16135;138347;09-09-29;audio;82
16136;408927;13-08-03;spam;63
16137;111292;02-01-13;spam;48
16138;212450;09-07-05;audio;40
16139;345909;17-12-20;audio;89
16140;679405;89-04-08;video;10
16141;786948;80-09-16;audio;40
16142;798368;96-07-20;spam;81
16143;531274;88-01-29;video;27
16144;461274;09-05-06;spam;1
16145;295026;76-08-29;imagenes;71
16146;527892;12-03-13;imagenes;27
16147;880930;19-01-01;imagenes;29
16148;6603;14-09-15;video;87
16149;822868;60-11-22;spam;19
16150;32464;80-03-21;video;32
16151;300524;07-12-22;imagenes;41
16152;778313;19-07-12;spam;89
16153;914416;16-04-28;imagenes;90
16154;174756;76-11-10;audio;35
16155;877394;09-12-16;audio;23
16156;519454;92-12-14;imagenes;86
16157;240636;04-11-15;video;70
16158;540902;05-08-12;imagenes;23
16159;692598;07-07-19;imagenes;46
16160;705942;14-07-11;audio;77
16161;13314;71-05-01;imagenes;67
16162;422973;17-07-30;spam;57
16163;329041;98-07-19;spam;15
16164;30503;84-02-12;video;61
16165;896648;06-08-30;spam;59
16166;149170;03-05-31;video;13
16167;268951;80-08-18;spam;36
16168;170007;09-10-17;audio;31
16169;662311;13-08-22;video;81
16170;981856;07-11-18;imagenes;27
16171;265050;14-10-01;audio;56
16172;317366;80-11-26;video;22
16173;39622;14-08-09;imagenes;20
16174;466120;05-02-16;spam;15
16175;791697;18-08-04;spam;63
16176;171101;07-06-26;imagenes;16
16177;462609;06-01-18;audio;27
16178;100273;72-12-02;spam;26
16179;175360;18-12-21;imagenes;1
16180;821766;09-08-22;audio;54
16181;685438;98-10-14;audio;40
16182;964689;75-10-01;imagenes;90
16183;841705;16-12-02;spam;69
16184;55171;16-05-24;video;11
16185;741801;16-07-25;spam;5
16186;750976;83-07-17;imagenes;31
16187;150366;09-01-10;audio;14
16188;915107;17-05-27;video;26
16189;556735;12-05-18;imagenes;40
16190;855638;65-05-16;video;90
16191;474788;63-07-31;video;33
16192;230999;05-07-24;video;83
16193;789018;84-06-21;video;20
16194;100616;10-02-11;spam;39
16195;474378;18-04-09;audio;37
16196;595172;18-09-03;video;35
16197;883677;19-07-15;video;51
16198;481084;03-10-26;video;36
16199;471222;73-04-19;imagenes;63
16200;496785;98-01-04;spam;23
16201;624498;14-09-16;spam;89
16202;38029;17-01-31;imagenes;6
16203;305305;84-06-29;imagenes;29
16204;450037;14-04-23;spam;17
16205;230233;11-08-04;audio;64
16206;9053;13-10-31;spam;79
16207;53656;19-05-11;spam;3
16208;706100;06-12-11;spam;53
16209;179673;06-08-18;video;79
16210;204306;00-03-08;video;65
16211;211284;19-05-20;video;26
16212;785956;66-02-12;imagenes;56
16213;932174;08-06-08;audio;47
16214;639540;07-06-14;audio;5
16215;967467;14-07-22;spam;50
16216;808263;19-03-30;imagenes;81
16217;42455;74-03-21;audio;17
16218;218612;18-02-25;video;82
16219;972698;09-02-18;video;9
16220;399522;12-08-30;video;69
16221;313019;98-06-18;imagenes;28
16222;937116;19-08-17;video;51
16223;263130;09-05-29;video;43
16224;407316;17-03-25;audio;1
16225;806439;12-11-30;spam;14
16226;836225;11-10-01;video;28
16227;701398;05-05-19;spam;11
16228;115830;16-11-15;video;63
16229;217778;02-06-18;spam;87
16230;420192;66-01-11;imagenes;86
16231;800371;00-03-15;imagenes;65
16232;169368;19-03-20;spam;24
16233;25174;86-12-07;video;55
16234;213125;00-08-03;video;9
16235;455528;02-10-15;imagenes;76
16236;318341;80-08-17;spam;21
16237;636415;89-05-06;spam;86
16238;311336;98-01-22;imagenes;88
16239;638818;09-06-04;audio;78
16240;130298;92-07-27;imagenes;63
16241;17477;00-09-05;spam;10
16242;260866;19-07-29;imagenes;3
16243;430666;63-10-31;video;45
16244;745140;13-06-12;spam;29
16245;228638;98-06-08;spam;82
16246;254710;12-01-25;imagenes;51
16247;826136;06-03-27;video;21
16248;518056;07-11-20;video;85
16249;376108;79-01-26;audio;77
16250;842981;14-07-19;imagenes;33
16251;975527;82-02-18;imagenes;22
16252;593496;03-08-31;spam;74
16253;658022;15-08-20;spam;4
16254;930161;01-03-26;video;24
16255;240707;94-03-16;imagenes;73
16256;807506;04-11-27;video;70
16257;732615;14-01-02;imagenes;6
16258;17810;79-02-15;video;62
16259;484108;05-01-10;spam;26
16260;520327;00-05-18;imagenes;74
16261;124930;61-04-08;imagenes;81
16262;789030;81-09-19;spam;85
16263;687722;84-11-04;imagenes;34
16264;824299;86-10-05;imagenes;61
16265;999434;03-06-17;spam;48
16266;483108;17-07-01;imagenes;30
16267;88608;15-11-17;video;12
16268;681663;77-12-13;audio;43
16269;37178;99-06-26;audio;71
16270;622763;19-07-22;audio;45
16271;568073;08-04-13;spam;64
16272;705391;10-10-10;spam;10
16273;580949;57-02-21;audio;5
16274;32949;04-05-10;imagenes;33
16275;151706;17-12-27;spam;63
16276;467061;12-05-21;spam;21
16277;965495;16-02-03;audio;46
16278;494264;05-07-18;imagenes;9
16279;30883;96-06-02;spam;42
16280;456975;02-01-23;imagenes;48
16281;679346;87-01-16;imagenes;59
16282;416299;02-10-17;imagenes;59
16283;464367;10-08-19;audio;36
16284;709172;15-07-23;imagenes;40
16285;25946;96-08-23;audio;13
16286;324906;11-04-17;imagenes;47
16287;923500;00-05-24;video;25
16288;417633;82-09-22;imagenes;69
16289;996537;98-12-02;audio;49
16290;15531;12-02-05;imagenes;36
16291;69656;17-05-09;audio;88
16292;990210;76-07-05;audio;29
16293;129259;15-09-20;video;77
16294;111339;18-07-06;video;29
16295;886758;73-12-16;audio;63
16296;454882;91-07-12;video;33
16297;107185;90-10-24;spam;51
16298;723610;91-01-13;audio;60
16299;84523;15-06-05;audio;90
16300;310090;16-02-05;audio;21
16301;466878;70-08-02;spam;88
16302;262748;98-01-01;video;13
16303;307518;78-02-22;audio;19
16304;509596;97-06-18;imagenes;61
16305;373580;92-03-22;imagenes;33
16306;770557;74-02-21;audio;50
16307;522803;01-06-10;imagenes;39
16308;416061;09-08-09;audio;24
16309;724057;16-01-27;spam;4
16310;932614;74-06-06;imagenes;20
16311;905778;92-02-20;video;43
16312;243534;19-01-25;audio;11
16313;222749;00-09-01;spam;75
16314;272544;99-06-17;video;26
16315;838687;11-09-23;spam;53
16316;274050;15-05-11;audio;41
16317;849611;91-02-22;audio;15
16318;595804;97-07-28;video;18
16319;638480;81-09-27;audio;15
16320;654755;04-07-26;spam;4
16321;78266;09-01-26;video;80
16322;512074;89-06-08;imagenes;56
16323;601206;18-12-07;spam;16
16324;140760;75-10-16;spam;19
16325;163401;15-05-07;spam;46
16326;248414;02-02-07;imagenes;79
16327;257050;07-11-20;imagenes;69
16328;999169;78-06-19;video;7
16329;608398;13-01-05;imagenes;3
16330;910612;15-08-08;video;13
16331;561236;06-09-30;spam;80
16332;741171;96-06-18;spam;75
16333;528122;17-09-24;imagenes;2
16334;374054;67-03-19;audio;23
16335;803068;17-06-22;video;87
16336;917508;07-02-12;spam;1
16337;791518;08-10-09;audio;82
16338;481411;08-04-12;video;43
16339;21924;08-06-19;imagenes;19
16340;34507;95-06-22;audio;44
16341;491369;97-05-20;imagenes;58
16342;867147;88-07-25;video;55
16343;197074;18-12-19;imagenes;12
16344;868376;07-01-09;imagenes;52
16345;914594;17-01-04;audio;13
16346;411651;17-02-09;video;71
16347;916802;83-10-17;imagenes;61
16348;883342;13-09-19;imagenes;56
16349;871001;08-11-22;spam;70
16350;746949;10-06-08;audio;43
16351;654664;07-12-07;audio;13
16352;69972;08-02-14;audio;62
16353;377134;98-11-15;video;41
16354;218287;12-08-04;spam;70
16355;38131;17-08-23;imagenes;72
16356;512865;07-09-21;imagenes;37
16357;375539;15-08-17;audio;30
16358;689209;01-02-08;video;77
16359;627167;16-08-14;spam;32
16360;602115;19-08-20;spam;57
16361;35983;92-01-25;video;61
16362;199877;66-02-10;imagenes;64
16363;929148;19-03-20;spam;80
16364;859445;19-08-20;video;28
16365;661108;84-08-12;spam;31
16366;245948;79-06-17;audio;59
16367;639691;19-07-28;spam;90
16368;733274;99-09-28;video;62
16369;654041;88-02-25;spam;85
16370;137777;17-02-01;imagenes;20
16371;809166;72-07-27;audio;55
16372;629995;16-11-25;imagenes;42
16373;370339;97-06-19;video;42
16374;592896;59-05-04;imagenes;86
16375;654360;86-04-09;spam;72
16376;894295;84-09-25;imagenes;19
16377;570842;63-03-16;audio;51
16378;115970;18-12-20;video;30
16379;133364;89-11-03;spam;1
16380;952853;96-05-24;imagenes;53
16381;934645;10-09-05;spam;43
16382;198233;14-06-15;imagenes;73
16383;870076;07-08-01;spam;10
16384;186086;16-11-12;audio;12
16385;852509;02-11-16;video;6
16386;384838;12-02-18;video;1
16387;434228;09-09-23;imagenes;34
16388;785041;84-10-12;imagenes;77
16389;475242;77-10-29;imagenes;53
16390;40431;78-07-18;spam;41
16391;434528;18-11-16;imagenes;45
16392;658462;00-06-28;imagenes;40
16393;721248;81-10-14;video;76
16394;217727;99-08-05;video;78
16395;260433;98-12-20;spam;56
16396;515321;91-10-20;imagenes;53
16397;304589;92-04-11;video;69
16398;351365;88-09-02;audio;65
16399;450120;18-04-09;imagenes;30
16400;546817;15-12-24;video;32
16401;700095;12-03-31;spam;47
16402;885657;19-07-19;spam;48
16403;697452;17-12-31;video;63
16404;567989;00-12-01;video;55
16405;318852;75-04-26;audio;87
16406;77418;19-08-18;video;77
16407;850478;14-07-25;imagenes;86
16408;658142;04-05-26;audio;29
16409;189364;82-04-17;video;18
16410;630080;87-07-22;imagenes;59
16411;19142;13-10-13;imagenes;85
16412;973169;15-01-02;spam;82
16413;67994;18-01-15;imagenes;59
16414;512481;88-06-16;audio;79
16415;627286;05-01-29;spam;32
16416;391696;19-08-19;spam;63
16417;782873;13-12-29;audio;74
16418;436472;99-04-13;imagenes;11
16419;454433;89-08-20;video;25
16420;210864;10-10-07;spam;42
16421;557705;14-09-08;audio;76
16422;859717;04-11-21;imagenes;64
16423;797025;81-06-08;video;50
16424;115985;17-08-21;spam;42
16425;912463;84-03-13;audio;43
16426;447395;95-02-26;imagenes;2
16427;299477;03-03-16;spam;81
16428;80066;02-04-08;video;47
16429;636555;10-01-29;video;15
16430;623446;02-03-12;spam;69
16431;599777;71-01-25;audio;82
16432;248780;75-04-15;imagenes;55
16433;85262;85-11-30;spam;40
16434;774458;17-11-02;imagenes;89
16435;351746;04-08-04;imagenes;52
16436;205269;99-03-02;video;30
16437;752063;90-09-14;spam;74
