id_mov;presupuesto;fecha;n_esperado_personas;lugar
595;252446;62-05-17;1044;72 Anthes Road
596;784784;83-02-28;1044;3 Harper Parkway
597;541506;89-11-18;1048;73806 Eggendart Junction
598;583837;10-10-12;1048;1869 Maple Wood Junction
599;268752;04-02-03;1050;194 Golf Center
600;537294;12-08-13;1051;784 Corscot Point
601;839628;14-09-25;1053;75622 Merrick Terrace
602;356601;91-01-11;1053;56 Daystar Way
603;148545;71-10-14;1053;58181 Dexter Alley
604;502432;01-01-25;1054;55 Declaration Alley
605;50182;91-09-21;1055;7255 Swallow Road
606;657524;06-11-22;1055;5 West Terrace
607;346937;94-04-11;1056;6 Algoma Lane
608;27770;18-11-22;1057;38473 Moland Alley
609;561021;14-09-13;1058;5 Towne Avenue
610;513984;19-08-01;1063;55 Menomonie Center
611;911872;81-03-19;1065;98044 Hooker Circle
612;810150;09-09-13;1065;9 Waubesa Place
613;612375;19-04-28;1065;48 Upham Drive
614;655493;17-12-27;1065;2333 Tomscot Parkway
615;909415;12-06-30;1069;880 Caliangt Hill
616;176892;14-06-29;1070;966 Warrior Alley
617;477796;96-11-16;1070;37518 Ridgeway Pass
618;35477;19-02-28;1071;4176 Jay Way
619;465143;18-04-14;1074;4098 Southridge Plaza
620;399604;19-03-31;1075;45163 Bowman Parkway
621;616544;71-04-04;1076;995 Magdeline Terrace
622;929751;12-12-22;1078;858 Independence Crossing
623;794195;72-02-20;1079;1295 Kings Terrace
624;987452;15-04-22;1080;05553 Mosinee Pass
625;434765;73-03-06;1081;1399 Huxley Park
626;790328;05-08-26;1084;9 Commercial Road
627;520595;08-09-24;1086;1 Logan Trail
628;947790;89-08-07;1086;464 Meadow Ridge Lane
629;272767;89-05-30;1088;384 International Hill
630;376025;13-07-12;1089;7 Redwing Trail
631;940256;98-08-14;1090;14 Boyd Place
632;816661;01-11-14;1092;3 Bayside Point
633;292249;17-05-26;1092;76421 Red Cloud Drive
634;717525;02-07-08;1094;6 Debs Lane
635;186689;98-11-26;1095;85364 Lyons Court
636;523319;90-05-15;1096;8 Northport Crossing
637;722168;86-02-23;1096;6358 Caliangt Court
638;930061;91-11-02;1097;2030 Oriole Court
639;716870;10-08-24;1097;721 Sheridan Trail
640;978143;85-03-25;1100;43 Kipling Trail
641;964935;95-11-25;1100;1015 Bluejay Street
642;554108;71-05-09;1100;31 Duke Court
643;686323;12-11-26;1102;1295 Kings Terrace
644;622223;10-07-25;1103;19652 Golf View Plaza
645;71165;18-12-04;1104;8786 Pearson Hill
646;403870;12-01-14;1105;579 Debs Place
647;401180;62-07-15;1107;906 Melvin Street
648;786634;19-02-20;1113;98 Fieldstone Crossing
649;94621;12-02-16;1113;1 Meadow Vale Lane
650;884272;17-10-19;1116;1480 Manitowish Park
651;76192;86-05-29;1117;18 Bartelt Terrace
652;606218;65-09-28;1123;15442 Florence Place
653;746336;74-06-12;1123;9 Maple Wood Court
654;298102;02-01-07;1126;58263 John Wall Center
655;387243;03-08-22;1128;50 Truax Crossing
656;370348;79-04-12;1133;07492 Mallard Center
657;710662;18-06-27;1133;24 Forest Dale Parkway
658;100832;18-11-22;1133;8 Elka Hill
659;325462;57-10-11;1136;31 Ridgeview Place
660;729864;16-07-05;1137;3 Sunfield Plaza
661;733435;96-11-19;1139;8 Wayridge Avenue
662;390159;14-03-27;1140;44 Swallow Center
663;755534;19-01-15;1140;995 Magdeline Terrace
664;400122;07-08-03;1141;93 Hoepker Drive
665;318339;15-04-18;1142;68 Nobel Hill
666;455378;93-12-24;1144;96 West Trail
667;759269;95-05-02;1144;4296 Village Terrace
668;197511;03-04-20;1145;3 Ludington Way
669;904003;10-02-25;1145;426 Norway Maple Lane
670;66065;02-11-21;1149;47291 Portage Center
671;846148;17-04-03;1151;0 Anzinger Lane
672;87667;05-02-16;1153;19200 Donald Terrace
673;167474;76-03-25;1153;44 Maple Court
674;966005;01-03-27;1156;26 Portage Hill
675;343475;18-07-10;1157;2 Nancy Road
676;643245;97-11-17;1157;24328 Everett Center
677;561584;07-02-09;1157;71 Meadow Valley Center
678;646612;10-05-20;1159;176 Debs Street
679;68904;83-06-15;1160;02 Algoma Trail
680;264900;01-01-18;1160;50427 Lotheville Pass
681;589740;99-07-18;1161;58894 4th Pass
682;817762;11-03-04;1164;9827 Corry Point
683;579591;93-03-31;1164;90 Artisan Place
684;769449;05-11-09;1165;2 Schlimgen Parkway
685;304015;16-08-20;1166;93 Hoepker Drive
686;399907;04-12-04;1168;81367 Ridgeview Circle
687;326713;90-07-29;1171;0 Logan Plaza
688;53226;03-03-22;1171;61262 Stuart Center
689;481885;79-08-09;1175;3 Emmet Center
690;395652;73-08-15;1176;7817 Erie Junction
691;299055;64-06-04;1177;3 Forest Avenue
692;793818;09-10-16;1179;4 Moland Center
693;743357;00-06-06;1182;49016 Gateway Lane
694;757205;04-11-17;1183;81936 Maple Wood Park
695;446906;92-03-13;1183;29916 Mccormick Parkway
696;882804;87-02-24;1185;4 Northview Street
697;454017;07-01-11;1188;9 Buell Crossing
698;908975;99-09-14;1191;668 Northport Avenue
699;983620;96-08-19;1191;421 Buhler Hill
700;501033;13-01-02;1191;99947 Banding Place
701;473699;81-05-19;1191;3 Badeau Road
702;485890;62-11-06;1192;7857 Pennsylvania Park
703;209397;19-07-18;1193;9 Maple Wood Court
704;546204;87-08-09;1194;4734 Luster Center
705;900471;94-12-08;1196;0593 Stoughton Plaza
706;888404;18-12-20;1196;2362 Logan Court
707;198210;73-01-22;1197;7929 American Crossing
708;799095;95-02-27;1197;698 Maple Wood Crossing
709;108166;83-12-07;1198;935 Lawn Drive
710;151369;07-04-25;1202;920 Prentice Court
711;142475;17-09-15;1203;477 Crest Line Center
712;999871;15-08-20;1208;5 Maple Wood Center
713;336581;12-05-01;1210;920 Graceland Drive
714;886878;17-10-09;1211;9 Buell Crossing
715;157011;11-03-22;1212;27121 Bunting Point
716;50264;69-07-27;1212;5 Sauthoff Road
717;69562;06-09-02;1214;43 Kipling Trail
718;944928;98-09-16;1216;1 Logan Trail
719;107773;99-09-27;1217;19456 Nancy Parkway
720;955199;92-01-14;1218;261 5th Terrace
721;184544;14-08-01;1220;18251 Bayside Junction
722;271612;00-12-03;1221;344 Victoria Place
723;705377;12-10-25;1223;655 Gale Hill
724;852604;10-08-23;1225;09101 Columbus Road
725;957577;06-11-08;1227;72 Delladonna Hill
726;728762;19-08-26;1228;848 Tennyson Drive
727;863595;11-02-19;1228;92876 Mccormick Alley
728;713977;70-03-20;1229;03 Spenser Avenue
729;954260;98-05-07;1232;586 Sunbrook Point
730;391044;01-11-22;1233;61278 Banding Alley
731;35031;16-12-28;1234;6850 Comanche Center
732;745479;05-12-31;1237;6 Jay Junction
733;534352;14-03-01;1238;2 Vahlen Place
734;990823;91-06-17;1240;2 Mitchell Point
735;334887;12-09-16;1241;55 Declaration Alley
736;510565;97-08-11;1242;2 Westend Avenue
737;800611;78-12-04;1243;6 Stuart Pass
738;630546;10-04-23;1244;569 Dakota Junction
739;585183;89-02-04;1246;0396 Morning Lane
740;658173;79-10-06;1248;69 Homewood Street
741;648922;18-12-20;1251;84 Lakewood Street
742;467980;12-09-02;1252;98044 Hooker Circle
743;40083;72-02-18;1253;7817 Erie Junction
744;173213;02-07-12;1257;569 Dakota Junction
745;849151;06-06-21;1258;10930 Monument Crossing
746;933724;86-03-02;1259;8 Shoshone Road
747;618552;04-01-12;1260;0593 Stoughton Plaza
748;262861;17-10-24;1261;617 Redwing Alley
749;643595;18-10-07;1261;93 Hoepker Drive
750;265242;04-12-14;1262;04048 Hayes Park
751;523590;16-06-16;1272;90 Declaration Drive
752;549480;11-09-23;1273;99249 Sycamore Terrace
753;451894;83-06-19;1275;73806 Eggendart Junction
754;574094;86-06-25;1276;9 Anzinger Street
755;304562;07-05-25;1278;744 Truax Plaza
756;412757;91-11-11;1278;2678 Quincy Junction
757;467093;95-02-04;1281;50 Graedel Court
758;192917;16-03-10;1285;99 Lyons Road
759;911203;01-11-28;1287;60 Cascade Circle
760;874816;02-09-23;1289;222 Claremont Court
761;269138;85-08-25;1289;141 Upham Hill
762;284995;89-03-22;1290;9 Londonderry Pass
763;711633;18-11-27;1291;9789 Evergreen Park
764;584135;16-11-01;1294;586 Sunbrook Point
765;26231;16-11-19;1294;99249 Sycamore Terrace
766;763841;18-04-24;1295;0 Pepper Wood Circle
767;100755;09-07-16;1297;7 Mcguire Terrace
768;736852;15-06-06;1299;4 Northview Street
769;284759;05-01-14;1300;3 Claremont Lane
770;535460;09-05-16;1300;7362 Tennessee Crossing
771;706496;92-08-07;1303;41 Arizona Road
772;237274;19-01-18;1306;233 Superior Lane
773;944527;13-04-09;1317;9585 Hudson Parkway
774;949907;06-06-21;1319;8314 Reindahl Point
775;59031;14-11-01;1321;621 School Center
776;895487;69-02-18;1324;394 Cambridge Center
777;107777;53-11-25;1325;10013 Vahlen Point
778;536159;04-08-05;1327;58 Doe Crossing Parkway
779;437710;13-12-07;1327;249 Rowland Avenue
780;464514;02-05-14;1328;37518 Ridgeway Pass
781;463301;99-09-23;1328;41 Schmedeman Alley
782;120984;71-04-26;1330;7417 Green Place
783;937190;03-06-20;1335;84 Lakewood Street
784;951961;18-07-23;1335;9 Goodland Center
785;866937;97-10-01;1335;85 Katie Street
786;298290;91-10-13;1335;55 Comanche Lane
787;696751;14-08-07;1336;6 Stuart Pass
788;781956;82-01-02;1337;418 Columbus Plaza
789;662894;14-03-12;1338;233 Superior Lane
790;757435;15-01-28;1340;061 Kropf Lane
791;746381;12-08-10;1341;562 Bluejay Park
792;485287;14-10-29;1347;7764 Stang Avenue
793;39539;19-01-10;1351;22 Lawn Crossing
794;85180;17-05-19;1352;54644 Trailsway Street
795;599644;13-11-08;1353;5 Carioca Parkway
796;675653;04-07-05;1354;6 Grover Terrace
797;687530;17-11-20;1354;4466 Morningstar Way
798;359375;18-05-07;1355;8936 Holmberg Hill
799;336476;97-11-27;1356;8454 Browning Avenue
800;856786;76-04-11;1356;3079 Scofield Crossing
801;215487;15-06-13;1356;920 Prentice Court
802;855853;74-09-23;1357;50 Mcbride Hill
803;622428;12-09-09;1358;34 Jay Parkway
804;751349;04-10-11;1358;3 Straubel Circle
805;31652;13-08-06;1361;7 Vahlen Parkway
806;985408;16-02-21;1362;88 Northwestern Terrace
807;861590;58-07-10;1364;3 Moland Plaza
808;272556;76-05-06;1367;4176 Jay Way
809;918113;14-09-20;1368;14 Northwestern Terrace
810;254582;18-06-28;1369;24 Forest Dale Parkway
811;986143;17-07-25;1369;792 Hagan Lane
812;564560;17-04-27;1370;152 Prairieview Pass
813;902436;01-09-04;1370;63 Burning Wood Circle
814;206074;19-07-30;1370;60 Kedzie Crossing
815;190168;15-08-11;1372;06 Arapahoe Street
816;966305;04-12-31;1373;1 Sachtjen Park
817;309489;12-09-17;1375;040 Huxley Trail
818;88127;17-10-06;1376;463 Garrison Terrace
819;785531;95-07-12;1378;14 5th Drive
820;328325;89-07-19;1379;92 Green Drive
821;75745;82-01-10;1379;49 Hintze Alley
822;39096;92-12-07;1382;79 Schlimgen Hill
823;109197;87-08-24;1382;6 Debs Lane
824;42460;09-12-20;1384;3 Forest Avenue
825;392409;87-04-12;1384;13107 Milwaukee Park
826;902791;01-09-24;1384;85 Katie Street
827;405917;16-01-03;1386;87 Spohn Court
828;132389;19-02-04;1387;7 Myrtle Pass
829;458270;99-11-10;1387;21 Forest Dale Lane
830;378936;17-01-30;1389;58263 John Wall Center
831;622568;03-12-15;1390;1 Goodland Way
832;981329;19-07-20;1391;9100 Morning Plaza
833;20087;90-10-14;1393;004 Straubel Plaza
834;288380;08-05-24;1394;1 Hermina Crossing
835;588905;81-02-11;1394;8 Tony Pass
836;739643;06-05-07;1396;7405 Towne Trail
837;60946;76-10-14;1397;7 Sycamore Junction
838;260613;19-02-15;1398;0545 Grayhawk Street
839;386451;99-12-02;1398;89 Dennis Junction
840;997552;89-01-03;1398;752 Northridge Junction
841;557510;04-11-30;1402;645 Kennedy Trail
842;521324;14-10-21;1403;243 Lawn Crossing
843;494721;00-09-29;1405;6 Stuart Pass
844;997994;12-04-23;1405;3036 Anthes Terrace
845;782270;14-12-01;1408;0437 Farmco Parkway
846;40884;11-01-23;1409;721 Sheridan Trail
847;985747;77-09-10;1410;617 Rowland Place
848;992430;13-05-13;1412;395 Troy Trail
849;998520;92-03-06;1416;923 Lyons Place
850;410563;74-07-25;1416;8 Northport Crossing
851;158303;18-02-10;1417;65 Reinke Lane
852;175095;97-11-22;1425;10930 Monument Crossing
853;147923;11-01-22;1425;4 Vera Road
854;181689;14-06-30;1428;69317 Cottonwood Parkway
855;521272;04-06-30;1428;485 Lighthouse Bay Road
856;377682;80-02-26;1428;9124 Moulton Hill
857;889377;93-05-30;1430;65 Havey Drive
858;673848;80-02-11;1431;3782 Corry Street
859;100471;87-05-15;1432;17598 Ruskin Plaza
860;548187;11-10-13;1432;44 Elka Junction
861;537572;15-10-15;1436;00286 Farragut Pass
862;308540;00-05-19;1437;73103 Marquette Place
863;713750;88-09-16;1438;8 Elka Hill
864;532802;92-05-13;1440;05553 Mosinee Pass
865;172336;11-02-25;1443;0 Clarendon Parkway
866;134453;15-07-15;1444;8217 Buhler Terrace
867;375936;92-01-18;1447;52332 John Wall Place
868;489025;15-02-21;1448;960 Boyd Place
869;344404;14-12-09;1451;9563 Bellgrove Road
870;472505;89-05-18;1452;10 New Castle Park
871;577420;03-04-26;1455;085 5th Point
872;760750;11-12-28;1457;1954 Moulton Terrace
873;151294;97-02-03;1462;30 Arizona Drive
874;901450;05-07-07;1466;222 Claremont Court
875;857401;13-08-25;1467;30373 Prairie Rose Way
876;554487;16-05-29;1469;31 Anniversary Pass
877;56308;96-08-12;1471;55 Comanche Lane
878;597384;94-07-12;1473;07634 Dawn Court
879;710188;55-10-27;1475;3432 Arizona Hill
880;595141;97-09-03;1476;4 Fuller Court
881;158738;17-07-25;1476;1194 Portage Avenue
882;831643;97-11-05;1479;0 Nancy Parkway
883;580159;78-03-20;1480;7405 Towne Trail
884;669657;17-09-29;1481;8 Tony Pass
885;619531;14-11-10;1481;48959 Lerdahl Crossing
886;328279;96-10-01;1485;81367 Ridgeview Circle
887;210696;65-07-14;1485;77 Talmadge Trail
888;306069;19-04-14;1485;579 Debs Place
889;80680;02-11-25;1486;865 Jay Lane
890;43499;83-07-22;1489;3 Claremont Lane
891;95074;19-04-02;1490;20 Shelley Lane
892;270331;01-01-26;1491;1 4th Terrace
893;257588;14-05-21;1493;3858 Westport Pass
894;195049;06-09-24;1495;49016 Gateway Lane
895;85635;09-11-04;1497;5 Cherokee Pass
896;120317;19-02-20;1499;0 Carpenter Plaza
897;717;99-03-27;1499;07406 Bunting Terrace
898;23061;07-03-05;1502;8230 Luster Point
899;788494;16-01-16;1502;12566 Stang Place
900;929760;00-10-10;1502;7 Ryan Junction
901;694369;18-09-02;1504;47 Corscot Crossing
902;979179;18-10-16;1504;07 Carioca Street
903;523301;97-10-13;1505;48 Steensland Plaza
904;513933;11-03-01;1506;04048 Hayes Park
905;318090;18-02-19;1508;78749 Northwestern Center
906;341317;85-07-07;1510;64 2nd Street
907;536209;08-11-11;1512;87002 Cascade Way
908;749629;00-11-03;1512;8 Shoshone Road
909;217982;11-10-27;1513;6 Mesta Pass
910;641955;17-07-09;1513;268 Badeau Road
911;563216;12-02-17;1514;45 Upham Crossing
912;400852;07-11-03;1514;9 Maple Wood Court
913;447562;91-07-19;1521;0437 Farmco Parkway
914;652844;86-12-08;1522;28091 Vernon Junction
915;99812;03-02-23;1524;3 Colorado Point
916;236271;88-06-02;1527;2 Loomis Place
917;415615;18-04-01;1530;7 Myrtle Pass
918;908567;16-02-28;1533;99267 Lyons Parkway
919;146721;94-10-17;1533;9 Eggendart Street
920;667649;53-03-11;1535;69 Miller Road
921;271009;84-03-29;1538;4 Melby Crossing
922;438563;01-07-18;1538;8934 Kim Avenue
923;706973;97-05-24;1540;31 Duke Court
924;477093;77-05-02;1542;0 Muir Park
925;695419;89-06-11;1543;233 Southridge Trail
926;755803;53-03-18;1546;3036 Anthes Terrace
927;686668;04-02-16;1547;7362 Tennessee Crossing
928;414402;08-02-02;1547;3 Moland Plaza
929;187529;00-03-08;1548;5 Washington Point
930;424503;01-09-13;1548;24 Sachtjen Alley
931;556291;89-11-07;1553;41 Luster Drive
932;695730;86-06-10;1553;77152 Meadow Ridge Pass
933;48179;04-06-20;1555;13107 Milwaukee Park
934;221394;96-01-19;1555;42 Debs Lane
935;699706;14-01-06;1556;0 Carpenter Plaza
936;90906;04-07-31;1557;3 Continental Avenue
937;65104;91-10-08;1557;7728 Sauthoff Parkway
938;706663;94-07-14;1560;9273 Maple Wood Court
939;214359;11-11-23;1562;5839 Fulton Avenue
940;724818;19-06-25;1562;989 Mcguire Drive
941;472417;12-02-02;1563;37248 Kipling Avenue
942;395615;18-04-20;1569;004 Straubel Plaza
943;364264;10-10-01;1569;1 4th Terrace
944;75916;96-08-26;1574;2001 Chive Lane
945;117934;09-07-29;1574;1 Dexter Way
946;562252;77-11-23;1576;3036 Anthes Terrace
947;357439;08-04-21;1578;5 Towne Avenue
948;687203;00-11-30;1580;706 Loomis Circle
949;735191;06-08-26;1582;9 Jenna Drive
950;586904;07-04-20;1582;9 Londonderry Pass
951;238813;18-08-01;1583;8454 Browning Avenue
952;994248;00-06-10;1583;491 Gerald Parkway
953;793345;89-02-03;1584;689 Dexter Circle
954;816418;02-10-25;1585;90 Farragut Circle
955;333000;99-07-20;1586;99018 Veith Drive
956;933377;04-10-16;1588;2905 Graedel Road
957;262938;15-04-21;1590;2 Drewry Hill
958;734527;04-04-24;1591;76421 Red Cloud Drive
959;470996;75-08-16;1592;0 Carpenter Plaza
960;713057;97-03-06;1592;4516 David Road
961;380387;06-09-01;1593;792 Hagan Lane
962;109471;17-01-29;1596;79457 Aberg Court
963;582016;69-01-26;1597;3577 Raven Terrace
964;302245;05-07-25;1598;161 Parkside Circle
965;410041;72-02-11;1600;900 Dixon Street
966;609238;01-02-23;1601;11148 Daystar Pass
967;879330;00-01-08;1602;02480 Coleman Way
968;450729;16-08-30;1602;9051 Rockefeller Way
969;478697;01-09-29;1603;3242 Onsgard Court
970;293777;17-11-10;1609;9 Londonderry Pass
971;775390;13-04-25;1615;483 Schlimgen Avenue
972;993335;19-04-12;1618;283 Eagle Crest Avenue
973;407007;81-03-07;1618;956 Rusk Terrace
974;405702;87-02-07;1619;8 Toban Drive
975;503807;18-02-25;1620;8934 Kim Avenue
976;305092;01-07-13;1620;86 Anthes Way
977;793846;74-09-04;1621;3980 Porter Avenue
978;10089;14-09-01;1621;13107 Milwaukee Park
979;131448;14-09-11;1623;9 Forest Run Terrace
980;748048;00-12-12;1624;8 Schmedeman Hill
981;434689;62-11-24;1625;5715 Cottonwood Point
982;707035;08-02-20;1625;081 Northridge Lane
983;551878;86-02-17;1625;8 Wayridge Avenue
984;122827;91-12-25;1626;803 Helena Way
985;312613;86-02-12;1630;1 Delaware Plaza
986;370860;18-06-22;1633;1 Erie Junction
987;471576;80-03-08;1636;96 Stone Corner Avenue
988;246156;94-03-26;1637;43 Waxwing Pass
989;650068;81-04-26;1638;34 Jay Parkway
990;251502;01-12-05;1639;161 Parkside Circle
991;546764;80-01-10;1641;085 5th Point
992;265314;17-02-27;1644;05 Autumn Leaf Crossing
993;177724;96-01-14;1652;621 School Center
994;232287;03-04-19;1653;7405 Towne Trail
995;978275;19-08-23;1653;372 Sutherland Hill
996;955051;10-05-13;1655;7 Ramsey Road
997;150902;03-08-14;1660;36 Northwestern Crossing
998;480584;63-05-19;1660;9 Goodland Center
999;565115;87-01-29;1662;30357 Magdeline Junction
1000;863046;13-05-20;1664;7 West Point
1001;804467;08-09-28;1665;569 Dakota Junction
1002;929229;18-07-24;1668;6016 Spaight Park
1003;153087;89-04-20;1669;9585 Hudson Parkway
1004;319682;13-11-24;1669;63927 Del Mar Avenue
1005;912623;95-06-22;1670;4620 Meadow Ridge Road
1006;875211;01-04-08;1671;30373 Prairie Rose Way
1007;478607;91-03-04;1674;1 4th Terrace
1008;943874;99-06-29;1678;6 Mesta Pass
1009;893293;15-04-21;1678;7 Schmedeman Trail
1010;647898;04-10-31;1683;5741 Bonner Alley
1011;760757;12-05-06;1684;9 Eggendart Center
1012;704794;93-11-05;1688;371 4th Drive
1013;207542;02-07-21;1688;8 Toban Drive
1014;798388;90-07-13;1690;2 Harper Trail
1015;741840;19-01-02;1691;22451 Mifflin Hill
1016;247215;10-01-27;1695;080 Stang Avenue
1017;621964;07-12-12;1696;893 Lawn Place
1018;930481;83-12-03;1696;56 Arkansas Lane
1019;486658;19-06-10;1701;3635 Maple Wood Avenue
1020;429706;15-01-13;1701;7 Eastwood Hill
1021;517912;06-05-30;1701;30383 Onsgard Pass
1022;461962;04-09-21;1705;9456 Northwestern Terrace
1023;617298;16-01-11;1705;01 Maywood Parkway
1024;493422;76-07-13;1708;89 Dennis Junction
1025;925562;06-04-01;1709;22 Lawn Crossing
1026;349023;72-04-25;1711;7 Sachtjen Place
1027;350163;03-10-23;1713;56016 Hayes Street
1028;166892;82-10-02;1714;8 Northport Crossing
1029;615939;00-01-07;1715;81 Amoth Lane
1030;595398;14-06-24;1716;9100 Morning Plaza
1031;330415;81-11-23;1717;99 Michigan Place
1032;909232;04-12-06;1717;450 Warner Road
1033;476580;18-06-16;1724;5715 Cottonwood Point
1034;577428;93-11-02;1724;8 Anniversary Point
1035;515249;85-05-25;1732;44 Maple Court
1036;334006;79-04-02;1733;07 Southridge Center
1037;425346;04-07-26;1734;040 Huxley Trail
1038;357864;17-10-02;1735;09 Kingsford Lane
1039;923301;09-09-04;1736;0962 Nobel Hill
1040;294703;93-11-09;1738;45 Merry Court
1041;905168;19-01-30;1739;15442 Florence Place
1042;23572;77-10-12;1741;41 Eagle Crest Crossing
1043;507001;06-04-14;1743;03009 Birchwood Terrace
1044;480450;01-06-14;1747;59519 Pawling Hill
1045;26257;09-06-05;1748;93524 High Crossing Pass
1046;203349;17-02-18;1749;08 Morningstar Drive
1047;972103;86-02-08;1750;94393 Stuart Road
1048;742651;12-11-21;1754;8 Emmet Terrace
1049;639741;12-12-14;1756;79 Schlimgen Hill
1050;949405;69-01-06;1757;5 Eastwood Junction
1051;978015;11-04-02;1757;9 Granby Junction
