rid,lid
2998,219
2999,159
3000,319
3001,169
3002,310
3003,122
3004,55
3005,246
3006,127
3007,258
3008,187
3009,10
3010,151
3011,302
3012,271
3013,20
3014,208
3015,160
3016,157
3017,320
3018,160
3019,205
3020,249
3021,8
3022,190
3023,241
3024,39
3025,333
3026,210
3027,109
3028,242
3029,162
3030,75
3031,113
3032,7
3033,289
3034,265
3035,173
3036,149
3037,85
3038,229
3039,191
3040,244
3041,77
3042,346
3043,175
3044,194
3045,87
3046,223
3047,73
3048,312
3049,201
3050,63
3051,227
3052,48
3053,293
3054,124
3055,187
3056,240
3057,263
3058,35
3059,93
3060,13
3061,52
3062,264
3063,67
3064,150
3065,335
3066,120
3067,342
3068,137
3069,92
3070,52
3071,295
3072,246
3073,187
3074,45
3075,7
3076,295
3077,332
3078,64
3079,40
3080,249
3081,7
3082,210
3083,263
3084,176
3085,282
3086,213
3087,141
3088,98
3089,206
3090,212
3091,253
3092,302
3093,194
3094,102
3095,9
3096,298
3097,164
3098,159
3099,282
3100,25
3101,6
3102,341
3103,237
3104,72
3105,53
3106,261
3107,7
3108,344
3109,116
3110,341
3111,134
3112,220
3113,280
3114,126
3115,239
3116,95
3117,262
3118,243
3119,211
3120,308
3121,157
3122,109
3123,323
3124,217
3125,103
3126,235
3127,95
3128,331
3129,272
3130,309
3131,269
3132,117
3133,271
3134,19
3135,322
3136,83
3137,187
3138,52
3139,90
3140,21
3141,5
3142,202
3143,184
3144,45
3145,335
3146,106
3147,169
3148,246
3149,95
3150,270
3151,256
3152,214
3153,4
3154,233
3155,23
3156,159
3157,186
3158,144
3159,92
3160,39
3161,61
3162,29
3163,33
3164,101
3165,123
3166,181
3167,24
3168,166
3169,200
3170,62
3171,319
3172,58
3173,116
3174,75
3175,40
3176,304
3177,132
3178,8
3179,281
3180,286
3181,4
3182,215
3183,12
3184,160
3185,41
3186,195
3187,22
3188,22
3189,303
3190,316
3191,241
3192,250
3193,174
3194,277
3195,175
3196,130
3197,215
3198,89
3199,234
3200,162
3201,213
3202,314
3203,325
3204,281
3205,206
3206,282
3207,30
3208,339
3209,42
3210,339
3211,281
3212,197
3213,252
3214,56
3215,93
3216,40
3217,194
3218,12
3219,344
3220,33
3221,133
3222,127
3223,44
3224,25
3225,145
3226,193
3227,221
3228,112
3229,322
3230,250
3231,180
3232,233
3233,74
3234,148
3235,158
3236,44
3237,190
3238,336
3239,82
3240,311
3241,248
3242,33
3243,181
3244,21
3245,151
3246,83
3247,182
3248,345
3249,198
3250,328
3251,295
3252,200
3253,62
3254,78
3255,128
3256,62
3257,65
3258,326
3259,28
3260,177
3261,249
3262,4
3263,270
3264,141
3265,259
3266,191
3267,201
3268,246
3269,129
3270,197
3271,250
3272,146
3273,322
3274,14
3275,285
3276,106
3277,207
3278,250
3279,299
3280,281
3281,174
3282,169
3283,342
3284,168
3285,109
3286,234
3287,139
3288,142
3289,167
3290,208
3291,18
3292,11
3293,84
3294,210
3295,69
3296,256
3297,98
3298,334
3299,282
3300,224
3301,29
3302,33
3303,326
3304,212
3305,266
3306,2
3307,173
3308,8
3309,332
3310,217
3311,265
3312,309
3313,178
3314,87
3315,12
3316,326
3317,102
3318,287
3319,292
3320,248
3321,59
3322,67
3323,149
3324,119
3325,40
3326,65
3327,210
3328,303
3329,192
3330,61
3331,239
3332,29
3333,313
3334,318
3335,313
3336,105
3337,223
3338,141
3339,217
3340,250
3341,7
3342,211
3343,75
3344,164
3345,12
3346,249
3347,119
3348,221
3349,33
3350,225
3351,334
3352,10
3353,76
3354,274
3355,128
3356,155
3357,37
3358,172
3359,267
3360,330
3361,15
3362,282
3363,47
3364,140
3365,29
3366,162
3367,191
3368,83
3369,72
3370,114
3371,245
3372,63
3373,80
3374,114
3375,119
3376,327
3377,296
3378,292
3379,134
3380,180
3381,258
3382,175
3383,225
3384,234
3385,106
3386,43
3387,218
3388,247
3389,259
3390,342
3391,83
3392,344
3393,296
3394,61
3395,200
3396,195
3397,309
3398,325
3399,67
3400,89
3401,210
3402,29
3403,214
3404,42
3405,324
3406,114
3407,270
3408,99
3409,26
3410,248
3411,160
3412,107
3413,211
3414,281
3415,39
3416,166
3417,43
3418,285
3419,100
3420,130
3421,18
3422,332
3423,106
3424,48
3425,41
3426,153
3427,15
3428,84
3429,339
3430,116
3431,230
3432,191
3433,161
3434,227
3435,71
3436,324
3437,43
3438,72
3439,203
3440,335
3441,96
3442,241
3443,55
3444,257
3445,285
3446,46
3447,165
3448,233
3449,303
3450,188
3451,341
3452,179
3453,242
3454,258
3455,57
3456,22
3457,146
3458,6
3459,161
3460,135
3461,15
3462,134
3463,117
3464,184
3465,47
3466,110
3467,174
3468,218
3469,232
3470,20
3471,248
3472,160
3473,98
3474,4
3475,176
3476,293
3477,107
3478,238
3479,260
3480,14
3481,278
3482,328
3483,327
3484,77
3485,103
3486,102
3487,70
3488,294
3489,69
3490,112
3491,199
3492,148
3493,78
3494,231
3495,113
3496,166
3497,122
3498,43
3499,147
3500,205
3501,96
3502,236
3503,173
3504,84
3505,330
3506,211
3507,149
3508,297
3509,267
3510,59
3511,185
3512,136
3513,232
3514,28
3515,305
3516,337
3517,111
3518,51
3519,73
3520,266
3521,269
3522,48
3523,248
3524,221
3525,81
3526,168
3527,138
3528,182
3529,99
3530,21
3531,223
3532,209
3533,103
3534,53
3535,8
3536,87
3537,193
3538,107
3539,44
3540,27
3541,86
3542,298
3543,71
3544,341
3545,188
3546,143
3547,308
3548,36
3549,323
3550,315
3551,224
3552,87
3553,103
3554,72
3555,116
3556,83
3557,274
3558,170
3559,85
3560,244
3561,165
3562,171
3563,239
3564,109
3565,325
3566,276
3567,102
3568,60
3569,57
3570,346
3571,345
3572,14
3573,335
3574,162
3575,102
3576,193
3577,55
3578,38
3579,51
3580,266
3581,60
3582,70
3583,54
3584,49
3585,228
3586,274
3587,113
3588,105
3589,37
3590,60
3591,152
3592,142
3593,83
3594,166
3595,121
3596,299
3597,334
3598,34
3599,141
3600,175
3601,35
3602,96
3603,120
3604,18
3605,286
3606,126
3607,258
3608,143
3609,52
3610,171
3611,312
3612,240
3613,317
3614,109
3615,87
3616,29
3617,128
3618,189
3619,81
3620,316
3621,177
3622,291
3623,14
3624,209
3625,121
3626,220
3627,195
3628,80
3629,242
3630,165
3631,6
3632,107
3633,151
3634,66
3635,217
3636,225
3637,175
3638,193
3639,324
3640,105
3641,130
3642,281
3643,136
3644,4
3645,50
3646,8
3647,222
3648,164
3649,174
3650,37
3651,276
3652,41
3653,142
3654,185
3655,211
3656,339
3657,94
3658,153
3659,91
3660,234
3661,276
3662,189
3663,327
3664,271
3665,144
3666,166
3667,286
3668,11
3669,102
3670,101
3671,26
3672,145
3673,150
3674,23
3675,267
3676,157
3677,154
3678,285
3679,303
3680,315
3681,85
3682,337
3683,136
3684,285
3685,8
3686,63
3687,240
3688,16
3689,227
3690,56
3691,155
3692,220
3693,162
3694,29
3695,96
3696,201
3697,217
3698,310
3699,282
3700,113
3701,173
3702,252
3703,15
3704,14
3705,241
3706,127
3707,34
3708,205
3709,282
3710,153
3711,300
3712,29
3713,74
3714,113
3715,129
3716,19
3717,70
3718,319
3719,64
3720,175
3721,344
3722,239
3723,176
3724,16
3725,150
3726,175
3727,32
3728,110
3729,22
3730,226
3731,246
3732,132
3733,259
3734,114
3735,297
3736,167
3737,94
3738,19
3739,193
3740,44
3741,191
3742,156
3743,165
3744,69
3745,326
3746,305
3747,163
3748,193
3749,310
3750,59
3751,7
3752,63
3753,26
3754,280
3755,51
3756,89
3757,201
3758,98
3759,314
3760,70
3761,18
3762,227
3763,166
3764,103
3765,322
3766,111
3767,131
3768,318
3769,82
3770,162
3771,60
3772,279
3773,276
3774,62
3775,310
3776,110
3777,155
3778,309
3779,104
3780,317
3781,94
3782,254
3783,265
3784,219
3785,61
3786,179
3787,183
3788,310
3789,303
3790,181
3791,233
3792,214
3793,278
3794,199
3795,177
3796,185
3797,264
3798,222
3799,151
3800,26
3801,23
3802,343
3803,11
3804,319
3805,93
3806,186
3807,264
3808,143
3809,133
3810,185
3811,187
3812,216
3813,74
3814,156
3815,113
3816,204
3817,21
3818,208
3819,208
3820,140
3821,203
3822,67
3823,37
3824,108
3825,286
3826,289
3827,302
3828,18
3829,141
3830,226
3831,6
3832,22
3833,14
3834,273
3835,257
3836,68
3837,199
3838,77
3839,46
3840,338
3841,146
3842,129
3843,307
3844,94
3845,240
3846,128
3847,155
3848,74
3849,52
3850,235
3851,340
3852,337
3853,73
3854,38
3855,70
3856,297
3857,22
3858,156
3859,42
3860,221
3861,86
3862,30
3863,216
3864,242
3865,209
3866,291
3867,237
3868,113
3869,305
3870,319
3871,47
3872,148
3873,205
3874,271
3875,38
3876,181
3877,266
3878,227
3879,180
3880,308
3881,294
3882,106
3883,8
3884,329
3885,283
3886,207
3887,20
3888,271
3889,88
3890,59
3891,274
3892,126
3893,317
3894,5
3895,60
3896,313
3897,118
3898,264
3899,122
3900,253
3901,2
3902,269
3903,88
3904,165
3905,163
3906,143
3907,255
3908,168
3909,52
3910,285
3911,282
3912,112
3913,297
3914,85
3915,175
3916,138
3917,269
3918,226
3919,207
3920,210
3921,108
3922,225
3923,309
3924,212
3925,167
3926,286
3927,148
3928,330
3929,73
3930,284
3931,110
3932,67
3933,187
3934,77
3935,196
3936,81
3937,204
3938,336
3939,241
3940,193
3941,303
3942,70
3943,53
3944,120
3945,160
3946,26
3947,211
3948,315
3949,191
3950,106
3951,305
3952,186
3953,181
3954,27
3955,26
3956,257
3957,123
3958,240
3959,182
3960,91
3961,138
3962,98
3963,174
3964,12
3965,252
3966,346
3967,345
3968,141
3969,189
3970,338
3971,18
3972,338
3973,276
3974,291
3975,160
3976,44
3977,90
3978,38
3979,232
3980,319
3981,344
3982,170
3983,162
3984,145
3985,78
3986,38
3987,273
3988,1
3989,88
3990,320
3991,326
3992,113
3993,78
3994,78
3995,116
3996,340
3997,217
3998,196
3999,169
4000,63
4001,95
4002,108
4003,122
4004,131
4005,121
4006,15
4007,109
4008,153
4009,90
4010,318
4011,200
4012,103
4013,220
4014,9
4015,272
4016,225
4017,244
4018,283
4019,111
4020,92
4021,87
4022,50
4023,82
4024,277
4025,107
4026,40
4027,8
4028,311
4029,236
4030,103
4031,128
4032,323
4033,190
4034,36
4035,298
4036,96
4037,272
4038,264
4039,217
4040,293
4041,43
4042,232
4043,240
4044,27
4045,101
4046,271
4047,25
4048,245
4049,127
4050,219
4051,34
4052,139
4053,248
4054,218
4055,247
4056,318
4057,130
4058,270
4059,194
4060,311
4061,138
4062,196
4063,233
4064,192
4065,244
4066,205
4067,294
4068,144
4069,48
4070,275
4071,218
4072,59
4073,231
4074,149
4075,40
4076,85
4077,198
4078,72
4079,80
4080,239
4081,317
4082,35
4083,239
4084,87
4085,165
4086,91
4087,210
4088,217
4089,61
4090,1
4091,223
4092,48
4093,191
4094,112
4095,285
4096,263
4097,310
4098,82
4099,246
4100,317
4101,332
4102,318
4103,110
4104,82
4105,112
4106,283
4107,314
4108,278
4109,196
4110,196
4111,21
4112,9
4113,291
4114,30
4115,263
4116,13
4117,122
4118,281
4119,274
4120,229
4121,75
4122,253
4123,323
4124,233
4125,234
4126,230
4127,282
4128,177
4129,44
4130,156
4131,5
4132,162
4133,244
4134,81
4135,314
4136,308
4137,135
4138,61
4139,211
4140,49
4141,308
4142,244
4143,62
4144,37
4145,270
4146,269
4147,279
4148,102
4149,101
4150,177
4151,142
4152,195
4153,103
4154,31
4155,228
4156,157
4157,67
4158,45
4159,204
4160,216
4161,321
4162,8
4163,193
4164,117
4165,134
4166,235
4167,313
4168,183
4169,323
4170,242
4171,344
4172,281
4173,57
4174,298
4175,260
4176,71
4177,105
4178,96
4179,204
4180,180
4181,191
4182,244
4183,190
4184,126
4185,325
4186,5
4187,103
4188,75
4189,66
4190,279
4191,266
4192,233
4193,333
4194,58
4195,22
4196,8
4197,93
4198,63
4199,191
4200,343
4201,32
4202,279
4203,331
4204,274
4205,294
4206,326
4207,238
4208,121
4209,222
4210,198
4211,39
4212,155
4213,338
4214,171
4215,239
4216,63
4217,152
4218,248
4219,28
4220,258
4221,89
4222,103
4223,44
4224,82
4225,182
4226,83
4227,242
4228,96
4229,186
4230,119
4231,182
4232,116
4233,209
4234,296
4235,65
4236,326
4237,117
4238,320
4239,116
4240,322
4241,173
4242,236
4243,343
4244,60
4245,18
4246,142
4247,12
4248,81
4249,294
4250,290
4251,327
4252,209
4253,219
4254,127
4255,161
4256,126
4257,264
4258,222
4259,325
4260,157
4261,291
4262,326
4263,185
4264,37
4265,214
4266,169
4267,115
4268,142
4269,274
4270,93
4271,189
4272,342
4273,142
4274,339
4275,12
4276,2
4277,333
4278,253
4279,178
4280,182
4281,40
4282,56
4283,175
4284,76
4285,132
4286,96
4287,235
4288,153
4289,301
4290,24
4291,59
4292,85
4293,336
4294,62
4295,322
4296,283
4297,201
4298,292
4299,291
4300,281
4301,312
4302,2
4303,19
4304,259
4305,90
4306,101
4307,62
4308,258
4309,230
4310,24
4311,310
4312,20
4313,181
4314,11
4315,135
4316,171
4317,57
4318,47
4319,276
4320,60
4321,284
4322,199
4323,67
4324,337
4325,259
4326,125
4327,306
4328,20
4329,116
4330,300
4331,342
4332,145
4333,132
4334,305
4335,217
4336,46
4337,323
4338,214
4339,207
4340,66
4341,236
4342,195
4343,47
4344,164
4345,37
4346,294
4347,173
4348,55
4349,244
4350,319
4351,129
4352,333
4353,108
4354,240
4355,145
4356,105
4357,97
4358,331
4359,261
4360,12
4361,21
4362,308
4363,114
4364,156
4365,138
4366,87
4367,329
4368,172
4369,185
4370,151
4371,144
4372,129
4373,7
4374,302
4375,226
4376,64
4377,197
4378,279
4379,105
4380,111
4381,49
4382,206
4383,335
4384,182
4385,323
4386,326
4387,296
4388,101
4389,152
4390,43
4391,285
4392,146
4393,52
4394,325
4395,151
4396,219
4397,65
4398,314
4399,55
4400,268
4401,5
4402,296
4403,79
4404,233
4405,189
4406,338
4407,179
4408,63
4409,222
4410,119
4411,270
4412,291
4413,6
4414,266
4415,60
4416,29
4417,145
4418,55
4419,172
4420,333
4421,338
4422,326
4423,237
4424,36
4425,263
4426,22
4427,15
4428,198
4429,80
4430,56
4431,144
4432,218
4433,314
4434,81
4435,64
4436,276
4437,133
4438,224
4439,197
4440,334
4441,235
4442,184
4443,157
4444,110
4445,300
4446,344
4447,59
4448,288
4449,216
4450,128
4451,111
4452,329
4453,289
4454,275
4455,22
4456,260
4457,155
4458,314
4459,241
4460,39
4461,294
4462,321
4463,331
4464,269
4465,66
4466,90
4467,290
4468,17
4469,204
4470,4
4471,295
4472,24
4473,339
4474,152
4475,214
4476,282
4477,251
4478,269
4479,269
4480,302
4481,28
4482,206
4483,326
4484,247
4485,209
4486,272
4487,14
4488,94
4489,201
4490,301
4491,318
4492,114
4493,316
4494,108
4495,244
4496,323
4497,337
4498,221
4499,117
4500,77
4501,31
4502,29
4503,244
4504,65
4505,25
4506,178
4507,101
4508,282
4509,27
4510,17
4511,320
4512,109
4513,161
4514,314
4515,342
4516,146
4517,114
4518,265
4519,285
4520,155
4521,183
4522,195
4523,238
4524,275
4525,118
4526,273
4527,132
4528,289
4529,216
4530,254
4531,250
4532,70
4533,338
4534,112
4535,220
4536,40
4537,170
4538,230
4539,205
4540,281
4541,185
4542,35
4543,135
4544,31
4545,36
4546,226
4547,306
4548,236
4549,25
4550,212
4551,161
4552,48
4553,57
4554,11
4555,322
4556,116
4557,92
4558,336
4559,83
4560,8
4561,104
4562,175
4563,110
4564,149
4565,102
4566,43
4567,178
4568,241
4569,342
4570,292
4571,236
4572,4
4573,255
4574,256
4575,167
4576,299
4577,31
4578,206
4579,208
4580,65
4581,17
4582,151
4583,264
4584,36
4585,296
4586,321
4587,100
4588,61
4589,170
4590,231
4591,265
4592,108
4593,228
4594,235
4595,320
4596,73
4597,296
4598,295
4599,136
4600,339
4601,313
4602,30
4603,333
4604,64
4605,131
4606,221
4607,231
4608,175
4609,66
4610,150
4611,49
4612,7
4613,200
4614,150
4615,159
4616,168
4617,312
4618,225
4619,164
4620,293
4621,40
4622,111
4623,297
4624,14
4625,334
4626,13
4627,321
4628,118
4629,246
4630,48
4631,308
4632,97
4633,161
4634,28
4635,91
4636,56
4637,179
4638,162
4639,106
4640,59
4641,78
4642,284
4643,54
4644,173
4645,229
4646,13
4647,56
4648,22
4649,196
4650,231
4651,51
4652,296
4653,187
4654,120
4655,244
4656,92
4657,249
4658,252
4659,113
4660,9
4661,184
4662,156
4663,84
4664,17
4665,2
4666,149
4667,291
4668,222
4669,76
4670,88
4671,287
4672,297
4673,110
4674,25
4675,256
4676,204
4677,220
4678,187
4679,119
4680,97
4681,278
4682,130
4683,197
4684,263
4685,117
4686,230
4687,209
4688,281
4689,346
4690,324
4691,304
4692,239
4693,292
4694,153
4695,273
4696,290
4697,323
4698,263
4699,253
4700,146
4701,161
4702,212
4703,106
4704,260
4705,127
4706,280
4707,93
4708,22
4709,29
4710,343
4711,313
4712,102
4713,48
4714,265
4715,99
4716,302
4717,68
4718,150
4719,56
4720,287
4721,114
4722,119
4723,18
4724,299
4725,146
4726,314
4727,316
4728,325
4729,325
4730,50
4731,8
4732,181
4733,326
4734,46
4735,257
4736,341
4737,330
4738,174
4739,315
4740,117
4741,59
4742,207
4743,109
4744,104
4745,265
4746,200
4747,267
4748,283
4749,76
4750,345
4751,98
4752,333
4753,205
4754,331
4755,298
4756,337
4757,291
4758,53
4759,230
4760,285
