rid,fecha_dictamen
4408,24-03-2011
4412,07-07-2019
4419,21-01-2007
4422,16-02-1999
4424,08-06-2019
4432,13-02-2015
4433,27-07-2019
4434,17-04-2017
4435,29-04-2019
4436,23-11-2017
4439,26-10-2012
4441,05-04-1985
4442,03-09-1989
4443,02-06-2009
4445,05-07-2017
4447,13-05-2015
4448,12-08-2019
4459,25-01-2019
4460,30-04-2008
4468,11-08-2019
4469,24-12-2015
4470,25-10-2011
4472,16-12-1959
4477,01-08-2019
4478,20-09-2009
4479,14-09-2017
4483,23-03-2018
4494,14-10-1993
4496,28-07-2006
4498,02-09-1994
4500,15-06-2016
4502,28-12-2008
4504,04-04-2018
4509,23-03-2013
4510,16-12-2011
4513,13-11-1985
4514,10-10-2011
4515,07-06-2018
4519,09-05-2019
4523,25-03-2011
4524,11-10-2016
4525,21-09-2011
4527,23-03-1986
4532,21-09-2018
4540,28-05-2019
4542,10-11-2000
4545,28-11-2010
4547,05-05-2002
4548,13-05-2012
4549,13-01-2018
4550,29-05-2005
4551,10-11-2002
4553,03-03-2001
4557,06-12-2002
4558,20-11-2017
4563,06-08-2019
4569,24-12-2003
4570,20-10-2018
4572,26-04-2019
4573,08-10-2001
4576,05-06-2019
4588,20-04-2007
4589,04-07-2018
4593,18-11-2017
4595,22-10-2017
4597,09-07-2019
4603,20-07-2018
4607,15-08-2019
4609,20-08-2007
4610,06-09-2009
4611,10-09-2016
4623,22-08-2009
4628,16-01-2019
4629,22-03-2003
4633,07-09-2010
4634,12-06-2012
4635,15-06-2015
4638,13-09-2009
4640,15-02-1978
4642,10-07-2019
4644,19-10-2015
4651,08-11-2009
4653,29-07-2012
4663,02-01-2012
4668,12-05-2011
4671,28-02-2011
4673,18-05-1981
4675,18-10-2018
4679,25-01-2014
4685,07-08-2017
4690,29-07-2011
4704,25-05-2012
4706,02-09-2014
4707,01-11-2018
4714,31-03-2010
4718,22-06-1992
4724,16-03-2001
4725,07-10-2005
4726,04-08-2014
4727,07-02-2015
4729,31-05-2019
4730,25-07-2019
4734,19-10-2018
4739,03-03-2009
4741,19-12-1991
4742,08-04-2018
4743,17-02-2019
4744,20-01-2007
4746,29-12-2011
4747,10-08-2004
4751,23-09-2018
4752,31-10-1997
4754,05-08-2011
4763,03-10-2017
4764,08-11-2018
4769,30-07-2008
4771,26-10-2011
4772,06-12-2007
4776,11-03-2016
4779,14-05-2012
4781,03-11-2018
4791,22-11-2014
4792,01-02-2010
4796,05-10-2014
4806,27-11-2017
4807,06-07-2018
4809,06-10-2012
4811,16-06-1997
4817,11-02-2014
4820,13-02-2005
4822,06-09-2016
4824,06-07-2011
4827,28-03-2009
4834,23-05-2011
4835,16-02-2018
4836,02-08-2017
4840,28-05-2018
4843,07-11-2009
4844,27-01-2005
4845,02-08-2007
4846,16-06-2012
4851,14-01-2012
4858,07-04-2019
4862,11-10-2012
4864,30-10-2000
4866,20-04-2005
4869,01-01-2015
4872,20-08-2014
4874,11-09-2003
4878,20-03-2013
4882,18-07-2019
4885,01-08-2011
4888,03-06-2003
4892,04-04-2002
4894,19-12-2016
4896,31-10-2009
4898,10-06-2016
4899,20-03-2018
4901,12-01-2016
4902,01-05-2019
4903,26-04-2013
4906,13-06-2006
4910,15-01-1999
4915,17-01-1997
4918,21-07-2018
4922,05-03-1997
4924,22-04-2019
4930,27-02-2019
4931,10-06-2004
4932,16-03-2019
4942,06-03-2017
4943,01-06-2001
4944,27-03-2017
4945,24-07-2017
4946,26-08-2011
4949,27-10-2017
4950,27-08-2014
4951,15-10-2009
4952,30-10-2017
4957,23-09-2012
4960,18-06-2013
4962,15-08-2002
4964,18-11-2010
4975,21-08-2001
4977,26-11-2009
4980,24-07-1998
4987,12-06-2015
4989,27-05-2013
4993,11-10-2012
4996,30-01-2012
5001,02-12-2008
5003,27-02-2014
5004,09-09-2013
5012,09-08-2019
5013,18-10-2002
5014,11-02-2012
5017,02-04-2016
5021,01-05-2019
5023,21-07-2017
5024,06-05-2011
5030,20-04-2002
5033,18-05-2018
5034,17-07-2016
5039,24-11-1993
5040,19-06-2004
5041,25-05-2016
5043,08-02-2014
5045,16-08-2000
5049,02-08-2013
5050,11-05-2018
5051,03-01-2009
5058,01-05-2010
5059,26-08-2011
5065,30-11-1986
5067,29-05-2007
5071,29-08-2017
5073,09-03-2019
5075,25-03-2011
5079,01-10-2017
5081,27-03-2019
5085,23-07-2001
5086,01-09-2016
5087,13-07-2019
5091,03-08-2013
5092,04-08-2015
5093,22-02-2019
5094,30-03-2016
5096,09-07-2002
5097,19-03-2017
5098,24-01-2016
5100,02-06-2010
5104,05-06-2005
5105,08-06-2016
5109,03-05-2010
5111,19-01-1986
5115,03-12-1982
5117,18-07-2009
5122,24-12-2018
5124,17-01-2011
5126,18-01-2019
5128,17-11-2002
5129,23-09-2009
5134,28-03-2018
5136,27-11-2017
5139,24-07-1967
5140,21-12-2018
5141,16-08-1990
5145,28-09-2017
5146,02-08-2013
5149,07-07-2018
5150,26-08-2009
5153,17-02-2019
5154,12-07-2018
5155,17-07-2017
5158,06-04-2011
5176,01-02-2010
5180,05-01-2001
5182,25-09-2003
5187,30-12-2003
5188,02-10-2002
5189,26-02-2019
5191,28-03-1983
5193,09-02-2018
5196,15-03-2017
5197,26-03-2013
5200,12-07-2019
5201,20-01-2000
5204,15-03-2018
5208,09-08-2018
5212,01-04-1997
5217,13-06-2015
5223,16-11-1979
5228,18-01-2001
5230,10-09-2018
5231,30-08-2018
5237,31-10-2013
5239,19-08-1996
5242,31-07-2010
5243,09-10-2017
5244,20-09-2008
5246,15-07-2017
5247,11-01-1988
5248,09-10-2016
5249,07-10-1990
5256,14-10-2006
5257,20-12-2005
5258,23-04-2003
5260,30-03-2017
5261,16-08-1968
5264,30-08-2019
5272,19-09-2015
5275,18-03-2005
5277,17-09-2018
5279,16-05-2015
5280,22-08-2018
5283,25-04-2008
5285,11-11-2003
5289,11-02-2019
5291,04-06-2019
5294,27-09-2012
5298,06-01-2017
5300,01-08-2002
5306,23-05-1997
5307,28-06-2016
5308,23-06-2010
5309,08-02-2004
5311,29-08-2019
5314,23-07-1997
5315,25-01-2018
5317,29-01-2017
5323,24-06-2017
5326,23-04-2010
5331,06-11-2009
5334,23-06-2012
5337,30-06-2014
5350,23-07-2019
5351,03-04-2016
5357,08-02-2013
5358,15-02-2012
5365,10-05-2019
5367,19-06-2018
5368,20-09-2010
5370,15-03-2016
5374,10-06-2019
5375,07-03-2019
5376,24-05-2012
5381,06-02-2016
5382,08-12-2009
5384,13-11-2007
5385,12-02-2018
5386,12-07-1986
5395,05-01-2015
5396,21-01-2019
5398,28-12-2018
5399,27-07-1999
5401,03-08-2014
5402,12-06-2019
5403,07-07-1992
5406,09-02-1995
5407,10-05-2019
5408,02-02-2011
5413,16-10-2008
5422,12-04-2009
5428,10-08-2015
5429,20-05-2013
5430,26-04-2005
5434,03-06-2016
5437,02-12-2010
5438,15-04-2005
5439,19-12-2010
5440,25-12-1998
5441,14-10-2011
5443,25-02-2016
5444,05-03-1999
5445,21-07-2002
5447,28-08-1997
5452,18-09-2008
5454,26-04-1984
5456,23-06-2014
5459,12-08-2019
5461,29-07-2016
5465,08-07-2014
5467,06-04-2017
5471,01-06-2018
5473,24-10-2007
5474,27-08-2019
5475,15-07-2018
5477,27-06-2005
5480,11-01-2005
5482,30-04-2016
5485,30-09-2016
5504,14-09-1997
5507,25-09-2010
5510,14-03-1997
5512,25-05-1979
5523,16-10-2017
5524,22-02-2018
5530,28-01-2018
5532,29-03-2017
5533,03-11-2016
5541,21-06-2019
5542,22-06-2013
5544,01-04-2012
5545,18-03-2003
5546,27-10-2002
5552,02-02-2007
5554,11-01-2019
5561,20-08-2019
5563,20-04-2019
5571,08-02-2006
5575,22-10-2014
5578,07-05-2016
5580,06-05-2018
5581,21-09-2013
5583,25-08-2010
5584,16-07-2013
5589,08-10-2016
5594,09-03-2017
5595,15-01-2019
5597,09-08-2018
5600,28-02-1994
5601,22-05-2015
5603,17-01-2016
5606,21-08-2018
5612,21-10-2016
5613,09-05-2019
5616,25-12-2013
5619,18-04-2013
5625,12-09-2017
5631,31-10-1996
5633,26-09-2007
5634,27-04-1995
5635,20-03-2019
5636,02-03-2017
5642,05-07-2018
5643,18-04-2006
5645,01-01-2012
5648,12-10-2018
5649,14-10-2013
5650,21-04-2014
5652,05-12-2015
5653,14-08-1987
5656,03-10-2017
5659,06-03-2013
5668,14-01-2008
5669,17-03-2019
5672,08-06-2014
5691,29-07-2012
5697,02-09-2018
5699,20-07-2019
5706,25-01-2015
5707,28-08-2015
5714,18-02-1981
5715,20-12-2018
5724,16-11-2018
5725,28-02-2004
5731,15-06-2019
5732,21-10-2016
5733,29-12-2015
5737,30-10-2000
5740,25-11-2009
5741,14-03-2019
5742,19-04-2019
5743,28-02-1987
5744,06-03-2018
5748,26-08-2015
5749,28-03-2017
5752,10-12-1993
5753,24-03-1986
5757,27-05-2017
5761,22-10-2009
5763,10-08-2016
5764,12-03-2019
5771,27-08-2019
5772,24-08-2014
5774,19-11-2012
5776,15-10-2016
5777,10-06-2006
5783,04-02-2012
5786,02-12-2012
5791,14-11-2004
5792,06-12-2016
5802,31-07-2016
5804,11-06-2017
5805,19-09-1978
5811,27-05-1974
5815,09-03-2016
5821,11-07-2018
5822,14-10-2005
5823,18-05-2002
5825,31-08-2016
5827,24-08-1991
5839,05-11-2016
5840,21-05-2019
5847,11-04-2017
5851,21-03-2018
5852,29-04-1975
5855,30-05-2015
5862,17-02-2011
5863,20-02-2018
5865,01-08-2014
5866,08-07-2004
5869,05-07-2019
5870,13-07-1993
5871,09-07-2018
5872,23-06-2019
5873,25-02-2007
5875,10-07-2018
5879,12-06-2019
5882,14-06-2014
5884,18-08-2019
5891,30-11-2017
5894,01-08-2009
5895,13-10-1999
5900,14-08-2018
5903,29-12-2016
5905,22-05-2011
5906,29-08-2016
5915,27-08-2008
5916,06-03-2018
5921,04-08-1997
5924,10-04-2012
5925,31-05-2019
5932,12-10-2017
5934,06-02-1988
5935,02-11-2014
5946,15-06-2013
5952,11-05-2019
5956,28-03-2019
5962,11-09-2006
5965,28-01-2016
5966,24-03-2017
5975,07-05-1991
5979,04-12-2013
5981,31-01-2014
5984,28-03-2019
5987,03-03-2014
5992,16-03-2007
6000,17-07-2019
6003,21-02-2006
6004,01-04-2017
6007,31-08-1985
6008,04-11-2013
6012,17-05-2014
6013,13-09-2013
6027,18-09-2008
6028,13-04-2019
6029,21-05-2019
6032,30-03-2013
6033,23-11-2014
6035,28-09-2011
6038,02-03-2010
6040,24-08-2010
6044,21-08-2019
6046,09-10-2013
6052,08-03-1998
6054,01-12-2017
6057,10-07-2003
6063,28-07-2015
6065,24-08-2005
6066,05-04-2010
6071,09-12-2015
6073,06-07-2017
6075,15-02-2017
6078,06-08-2016
6083,04-12-2018
6084,16-01-1988
6085,10-05-2018
6088,18-02-2010
6090,07-01-1997
6091,28-07-2018
6092,17-04-2005
6098,17-06-2010
6099,06-03-2019
6100,27-02-2014
6104,01-02-2014
6116,17-03-1984
6119,27-07-2018
6126,21-03-2019
6131,19-09-2009
6132,14-05-2008
6133,09-10-2003
6136,13-08-2012
6138,28-04-1995
6143,30-11-2015
6145,01-12-2016
6149,28-11-2008
6150,08-08-2017
6153,02-01-2017
6156,21-07-1969
6161,26-10-2013
6162,15-11-2011
6163,09-12-2013
6164,05-12-1991
6168,26-10-2017
6169,05-02-2019
6171,03-08-1995
6175,19-07-2009
6176,13-08-2009
6192,03-11-1984
6193,11-07-2016
6198,21-11-2010
6199,02-03-2007
6200,29-04-2010
6203,24-03-2005
6207,06-08-1978
6213,13-03-1994
6214,26-09-1995
6225,29-11-2000
6226,25-09-2012
6231,04-01-2011
6233,31-10-2015
6234,09-10-2017
6237,19-08-1980
6244,01-07-2018
6247,07-04-2017
6253,29-08-2016
6254,15-09-2007
6255,30-09-2014
6256,24-04-2016
6257,20-10-2017
6261,25-05-1994
6266,03-09-2008
6269,29-04-2006
6271,18-03-2019
6272,01-11-1993
6278,17-05-1997
6279,05-11-2009
6283,03-10-2013
6285,28-03-2010
6286,28-08-2001
6288,27-08-1996
6291,19-07-2016
6292,03-01-1997
6293,10-01-2001
6298,16-12-2015
6300,28-11-2009
6301,26-11-2018
6305,26-01-2018
6311,25-04-1966
6314,03-05-2017
6317,30-08-2019
6322,13-12-2018
6323,27-11-2017
6324,19-10-2017
6329,09-09-2013
6331,15-06-2018
6332,24-10-1998
6334,24-02-2006
6336,12-08-2009
6337,15-09-2009
6343,21-07-2018
6346,17-12-2012
6347,16-03-2007
6349,12-02-2016
6350,21-02-2014
6352,18-01-2019
6357,27-06-2018
6358,08-07-2011
6360,06-01-2018
6366,15-01-2018
6368,30-08-2019
6369,10-11-2005
6370,19-12-2014
6372,07-10-2017
6373,30-03-2002
6374,02-09-2013
6375,14-04-2017
6378,04-02-2014
6379,03-12-2008
6381,29-11-2015
6382,03-03-2017
6383,03-08-2019
6387,22-03-2008
6388,20-05-2011
6389,15-06-2010
6395,06-05-2006
6398,12-01-2019
6404,25-06-2019
6414,21-12-2018
6418,31-12-1983
6419,10-01-2007
6421,22-12-2017
6423,20-09-2007
6424,16-06-2014
6427,30-12-2015
6434,08-11-2013
6440,07-10-2011
6444,04-07-2017
6445,25-04-2007
6446,17-05-2017
6451,15-12-1991
6452,24-10-2018
6455,11-08-2019
6457,14-08-2014
6460,09-04-2014
6463,26-01-2009
6464,28-01-2011
6466,28-08-2017
6470,01-08-2003
6474,04-09-1996
6475,11-02-1986
6479,19-03-2013
6483,17-01-2001
6484,10-03-2019
6488,04-08-2006
6489,21-11-2013
6493,17-10-2013
6494,11-03-2014
6497,13-03-2011
6500,20-01-2012
6505,20-06-2003
6506,31-05-2005
6508,10-03-2018
6520,18-03-2019
6525,04-12-2016
6529,20-12-2000
6531,30-11-2018
6532,08-09-2015
6533,24-11-2008
6536,27-12-2013
6541,06-11-2017
6544,10-04-2016
6545,15-06-2007
6549,28-08-2019
6554,24-01-2019
6555,27-02-2011
6556,11-07-2002
6558,15-10-2012
6559,22-01-2018
6560,14-03-2007
6561,30-07-1985
6564,15-07-2019
6566,23-10-2000
6575,09-12-2009
6576,12-05-2013
6577,23-04-2019
6583,23-02-2004
6586,09-01-2006
6587,13-03-2019
6590,19-09-2018
6591,07-07-2018
6594,08-12-2018
6597,05-05-2018
6598,22-02-2004
6599,09-06-1997
6602,28-09-2001
6603,04-02-1995
6604,28-12-2016
6605,12-02-2003
6607,28-02-2016
6608,29-03-2006
6610,14-07-2006
6613,20-09-2003
6616,18-09-2013
6618,23-05-2017
6620,26-06-2010
6625,16-10-2017
6628,20-11-2015
6633,27-10-2010
6635,08-01-1998
6641,11-03-2013
6644,11-08-2017
6646,30-06-2018
6648,20-08-1982
6651,20-11-1998
6655,19-10-2013
6661,31-03-1969
6662,08-02-2019
6664,14-11-2005
6667,15-05-2008
6668,21-06-2015
6671,20-07-2018
6672,02-05-2012
6674,29-07-2019
6675,15-03-2018
6679,12-12-2015
6680,14-08-2019
6683,08-12-2018
6690,28-11-2015
6691,16-02-2005
6696,16-02-2000
6698,08-11-2017
6702,26-09-2003
6706,18-06-2013
6716,06-10-2003
6717,25-05-2014
6722,26-07-2017
6724,13-08-1986
6729,09-08-2019
6730,23-12-2013
6735,29-11-2017
6737,17-10-1997
6738,09-02-2008
6751,06-03-1997
6759,30-08-2019
6764,17-09-1998
6767,03-11-2011
6771,19-08-2016
6774,17-04-2019
6778,04-10-2011
6779,28-02-2017
6781,27-01-2017
6783,23-08-2009
6794,30-09-1998
6797,11-01-2013
6798,20-12-2005
6799,19-11-2018
6800,05-05-2012
6809,14-08-2011
6815,04-11-2004
6818,13-10-2013
6820,28-04-2009
6822,16-08-2010
6829,31-01-2015
6834,26-07-2001
6837,14-11-2011
6840,06-08-2008
6841,12-04-1998
6842,26-11-2016
6845,02-02-2018
6846,04-04-2008
6847,19-09-2009
6854,22-12-2015
6855,17-06-2001
6857,30-01-2019
6862,24-11-2014
6864,13-02-2019
6868,12-08-2019
6870,29-11-2002
6873,11-02-2016
6880,14-06-2019
6881,13-12-2016
6888,16-01-2008
6890,06-10-1998
6892,09-03-2019
6895,28-07-2019
6896,16-11-2006
6898,27-01-2019
6900,25-06-2003
6906,26-08-2019
6909,26-07-2005
6911,15-01-2019
6912,24-07-1991
6913,18-01-2004
6914,07-03-2008
6917,30-12-2012
6918,18-11-2017
6919,04-07-2015
6920,21-06-2019
6923,16-01-2019
6925,11-11-2013
6926,19-03-2015
6935,17-11-2018
6936,28-09-2017
6937,23-11-2015
6941,29-03-2009
6943,16-10-2000
6944,22-04-2019
6953,03-01-2015
6955,02-06-2019
6956,23-10-1994
6959,12-07-2018
6962,15-02-2010
6970,02-12-2007
6971,20-05-2009
6979,27-07-2006
6983,23-06-2009
6985,16-03-2019
6986,28-05-2014
6991,04-10-1981
6997,08-06-2019
6999,09-01-2019
7001,19-03-1990
7002,05-05-2016
7005,26-08-2003
7006,15-07-2019
7008,21-03-2012
7012,06-01-2018
7015,22-08-2002
7016,11-02-1977
7021,01-02-2004
7022,17-06-2018
7023,21-02-2011
7026,13-03-2008
7029,17-03-2007
7030,19-05-2009
7033,25-08-2007
7037,09-11-2012
7049,06-06-2019
7050,17-12-1984
7057,22-08-2018
7058,27-05-2011
7059,30-04-2018
7060,28-04-2019
7062,01-02-2003
7065,24-05-2006
7066,03-03-2006
7067,29-01-1978
7069,16-09-2018
7071,16-09-2014
7072,25-02-2010
7074,10-12-2018
7080,05-08-2019
7081,19-06-2013
7082,20-04-2014
7084,20-08-2005
7088,18-08-2019
7089,11-11-2009
7090,12-05-2019
7094,12-06-2018
7100,03-06-2009
7103,19-07-2005
7107,15-02-1983
7108,07-02-2001
7109,15-10-2018
7111,22-08-2008
7113,17-11-1993
7114,08-01-2018
7117,10-06-2015
7118,14-07-2018
7120,28-02-2016
7121,23-11-2008
7122,18-02-2010
7128,16-08-2001
7131,15-06-2015
7132,30-08-2008
7133,01-07-2013
7134,08-08-2008
7140,14-10-2018
7143,26-01-2014
7149,16-04-2008
7150,18-11-2001
7159,17-11-2012
7163,01-08-1997
7164,19-02-2000
7165,01-08-2016
7166,02-09-2016
7167,06-08-1995
7175,27-06-1980
7177,09-07-2008
7178,10-09-2015
7184,16-05-2019
7185,24-12-2017
7188,06-09-1999
7192,29-11-2018
7193,18-03-2011
7194,19-02-2017
7195,23-10-2012
7196,23-09-2018
7200,18-07-2009
7206,11-10-2008
7208,20-03-2009
7215,03-08-1998
7217,03-05-2019
7218,16-07-2019
7220,19-06-2015
7223,31-03-2016
7228,11-11-2017
7233,16-07-2019
7234,28-02-2012
7238,07-08-2019
7239,19-11-2014
7242,14-08-2018
7245,25-08-2019
7250,06-06-2018
7252,23-04-2017
7256,19-07-2019
7258,09-05-1996
7262,25-01-1991
7265,26-10-2017
7266,07-09-2016
7269,14-01-2004
7272,25-02-2019
7273,01-07-2010
7276,05-08-2011
7277,19-09-2013
7280,15-01-2005
7284,19-01-2013
7285,17-10-2008
7289,24-06-2014
7290,13-04-2009
7291,16-12-2018
7292,14-07-2004
7293,03-05-2011
7298,16-10-2018
7305,10-01-2005
7306,27-08-2012
7309,09-02-2017
7311,15-01-2012
7312,31-03-2011
7314,23-03-2010
7315,19-11-2009
7322,14-01-2010
7327,25-07-2002
7328,21-06-2015
7329,15-07-1994
7334,19-11-2018
7335,04-02-1984
7337,03-01-1990
7340,18-01-2013
7342,17-11-2018
7345,11-12-1997
7346,15-06-2018
7347,18-11-1988
7349,20-04-2018
7350,17-01-2015
7353,27-08-2016
7354,28-06-1996
7356,31-10-2016
7361,12-10-2015
7364,23-02-2009
7374,21-07-2012
7376,03-03-2016
7381,10-08-2019
7382,28-08-2002
7383,10-03-2018
7384,13-02-2015
7386,22-01-2015
7388,22-02-2017
7389,05-03-2013
7390,17-07-1979
7392,15-11-2004
7397,09-04-2017
7402,17-01-1994
7416,23-09-2017
7423,11-07-2018
7425,07-01-2010
7426,20-08-2000
7428,14-06-2019
7429,27-02-2013
7431,01-07-2017
7435,20-05-1993
7437,08-06-2015
7440,27-02-2017
7442,27-06-1965
7445,29-08-2010
7446,27-04-2004
7450,28-11-2016
7453,20-01-2019
7454,30-10-2016
7455,24-01-1990
7461,19-04-2019
7465,12-04-2013
7475,30-11-2016
7476,24-07-2011
7481,12-05-2011
7487,07-11-2009
7489,16-07-2019
7492,24-08-2018
7493,17-11-2011
7496,19-03-2019
7498,31-10-2014
7501,16-06-2019
7503,20-07-2018
7504,16-12-1981
7506,21-10-2018
7512,04-11-2017
7515,13-12-2014
7517,03-09-2016
7519,26-04-2019
7521,17-08-2016
7522,24-03-2010
7524,10-09-2014
7526,04-10-2018
7527,30-09-1990
7529,19-10-2018
7534,15-04-2017
7543,06-05-2005
7546,02-07-2017
7548,27-02-2019
7549,19-03-2019
7550,31-10-2018
7552,18-03-1993
7559,05-07-2001
7560,17-04-2017
7562,23-12-1985
7563,05-02-1984
7564,02-08-2000
7565,02-10-2018
7576,06-02-2018
7580,04-09-2018
7581,08-10-1991
7583,10-02-1985
7586,05-02-2018
7587,13-10-2010
7589,03-10-2013
7590,29-10-2017
7591,13-11-2009
7593,24-11-2001
7596,04-05-1997
7598,22-12-2014
7601,20-10-2016
7603,17-04-2003
7609,24-07-2011
7615,14-03-2011
7621,07-08-1985
7624,01-05-1966
7625,24-03-2013
7628,15-03-2017
7630,16-11-2017
7633,27-11-2017
7636,14-06-2007
7637,07-02-2002
7643,30-05-2018
7645,26-01-2017
7648,03-05-2013
7653,26-11-2017
7654,14-05-2017
7655,10-05-1976
7658,05-11-2016
7662,23-07-2018
7664,10-05-2009
7665,09-07-2016
7667,05-08-2019
7668,10-01-2007
7669,15-01-2013
7672,22-04-2005
7675,04-03-2008
7697,20-04-2015
7700,07-04-2005
7702,12-10-2008
7706,11-08-2010
7707,20-12-2018
7715,15-06-2016
7716,19-05-2011
7718,17-01-2012
7725,07-03-2017
7730,26-02-2018
7732,06-06-2000
7734,24-12-2011
7735,17-10-2004
7739,11-01-2007
7741,03-03-2019
7742,05-06-2019
7746,18-11-2010
7754,26-10-2015
7767,25-01-2019
7769,31-03-1981
7771,22-11-2017
7777,05-05-2009
7778,25-11-2014
7779,25-11-2012
7783,17-04-2018
7784,28-06-2013
7790,26-06-2008
7791,28-02-2018
7792,29-08-2004
7794,12-02-2018
7797,18-12-2014
7799,12-04-1996
7801,12-01-2011
7803,28-03-2012
7805,02-01-2008
7811,28-05-2016
7815,04-05-2019
7820,02-01-2017
7823,13-03-2010
7825,26-09-2018
7834,16-11-2005
7836,05-02-2018
7837,02-12-1978
7838,16-10-2011
7842,06-01-2012
7848,17-07-2019
7849,05-11-2014
7855,16-09-2016
7859,06-02-2010
7862,02-09-2012
7869,24-10-2018
7873,17-11-2013
7874,21-05-2012
7875,06-01-2013
7877,31-01-1986
7880,03-11-2017
7885,29-08-2019
7886,01-04-2016
7890,24-12-2016
7891,07-11-2014
7893,15-05-2018
7894,31-05-1999
7896,05-12-1979
7899,03-11-2007
7903,03-07-2012
7904,30-09-2018
7907,02-12-1999
7910,20-12-2018
7911,29-08-2015
7912,29-03-1996
7913,22-11-2017
7914,16-10-2010
7919,09-07-2019
7922,31-08-2002
7924,20-06-2018
7926,09-03-2002
7930,17-09-2015
7931,17-01-2019
7941,24-10-2018
7946,08-10-2007
7947,30-01-1995
7948,21-06-1985
7950,07-12-2011
7957,08-02-2013
7958,24-03-2019
7965,03-05-2009
7966,14-07-2006
7969,25-10-2018
7970,29-05-2014
7971,23-07-2017
7972,11-11-2018
7975,26-10-1989
7981,13-07-2019
7984,12-07-2019
7990,01-06-2017
7991,12-04-2005
7999,15-06-1985
8000,24-06-2015
8005,26-03-2015
8008,29-11-2017
8014,23-01-2019
8019,24-07-2019
8020,24-11-2018
8023,04-05-2010
8024,31-07-2014
8032,01-12-2017
8035,26-05-1992
8036,08-07-2003
8037,19-01-2019
8038,09-08-2013
8039,24-10-2003
8040,20-06-2017
8048,29-12-1996
8055,21-06-2019
8062,18-03-1992
8066,04-06-2009
8069,19-06-2018
8074,02-05-2005
8080,08-04-2018
8087,18-04-2019
8088,26-11-2018
8091,18-07-2011
8099,30-09-2005
8103,20-05-2014
8105,28-11-2017
8108,29-07-2015
8117,23-09-2012
8119,16-02-2013
8122,14-03-1995
8127,25-06-2016
8128,31-07-2019
8129,14-09-2014
8132,24-04-2019
8133,08-01-2015
8135,22-05-2012
8136,04-07-2018
8137,25-03-2016
8139,23-01-1999
8140,29-06-2012
8141,27-06-2017
