pid,rid
406,2998
176,2999
279,3000
338,3001
222,3002
68,3003
273,3004
441,3005
449,3006
99,3007
359,3008
389,3009
179,3010
235,3011
401,3012
394,3013
435,3014
430,3015
2,3016
372,3017
36,3018
108,3019
68,3020
211,3021
103,3022
125,3023
232,3024
415,3025
201,3026
268,3027
125,3028
17,3029
121,3030
2,3031
352,3032
253,3033
308,3034
257,3035
438,3036
192,3037
77,3038
202,3039
209,3040
327,3041
206,3042
395,3043
450,3044
420,3045
344,3046
148,3047
402,3048
257,3049
396,3050
417,3051
402,3052
261,3053
244,3054
312,3055
433,3056
31,3057
218,3058
43,3059
209,3060
258,3061
257,3062
124,3063
147,3064
193,3065
385,3066
366,3067
191,3068
426,3069
439,3070
308,3071
68,3072
314,3073
2,3074
375,3075
31,3076
80,3077
402,3078
293,3079
209,3080
162,3081
14,3082
319,3083
281,3084
222,3085
343,3086
51,3087
90,3088
426,3089
444,3090
448,3091
216,3092
445,3093
426,3094
153,3095
54,3096
23,3097
36,3098
107,3099
326,3100
401,3101
207,3102
219,3103
356,3104
362,3105
274,3106
413,3107
286,3108
248,3109
269,3110
15,3111
8,3112
66,3113
245,3114
424,3115
284,3116
401,3117
283,3118
56,3119
181,3120
263,3121
268,3122
358,3123
72,3124
224,3125
62,3126
11,3127
415,3128
266,3129
59,3130
335,3131
174,3132
146,3133
49,3134
326,3135
127,3136
217,3137
308,3138
349,3139
160,3140
79,3141
367,3142
119,3143
415,3144
275,3145
24,3146
132,3147
146,3148
436,3149
7,3150
218,3151
282,3152
189,3153
447,3154
81,3155
83,3156
330,3157
438,3158
423,3159
108,3160
60,3161
433,3162
298,3163
416,3164
378,3165
266,3166
389,3167
440,3168
164,3169
363,3170
120,3171
22,3172
207,3173
154,3174
236,3175
144,3176
225,3177
117,3178
3,3179
261,3180
44,3181
12,3182
144,3183
32,3184
67,3185
26,3186
185,3187
36,3188
96,3189
217,3190
31,3191
223,3192
236,3193
236,3194
155,3195
402,3196
375,3197
76,3198
145,3199
176,3200
70,3201
413,3202
6,3203
370,3204
314,3205
143,3206
140,3207
230,3208
415,3209
16,3210
363,3211
362,3212
1,3213
212,3214
53,3215
436,3216
158,3217
446,3218
87,3219
138,3220
384,3221
325,3222
269,3223
141,3224
126,3225
419,3226
166,3227
375,3228
111,3229
236,3230
295,3231
1,3232
142,3233
247,3234
33,3235
328,3236
413,3237
139,3238
59,3239
61,3240
146,3241
125,3242
232,3243
252,3244
292,3245
232,3246
105,3247
250,3248
441,3249
46,3250
88,3251
353,3252
285,3253
345,3254
338,3255
303,3256
352,3257
371,3258
276,3259
113,3260
414,3261
275,3262
420,3263
420,3264
131,3265
381,3266
160,3267
359,3268
34,3269
179,3270
443,3271
137,3272
391,3273
217,3274
370,3275
318,3276
258,3277
185,3278
376,3279
387,3280
415,3281
188,3282
23,3283
333,3284
90,3285
136,3286
245,3287
22,3288
413,3289
2,3290
250,3291
188,3292
381,3293
231,3294
361,3295
391,3296
250,3297
114,3298
200,3299
257,3300
375,3301
323,3302
335,3303
147,3304
256,3305
426,3306
134,3307
181,3308
250,3309
193,3310
402,3311
131,3312
26,3313
238,3314
434,3315
263,3316
140,3317
27,3318
367,3319
226,3320
297,3321
434,3322
242,3323
285,3324
230,3325
222,3326
439,3327
126,3328
161,3329
309,3330
57,3331
62,3332
153,3333
34,3334
308,3335
385,3336
151,3337
310,3338
334,3339
220,3340
148,3341
101,3342
408,3343
116,3344
362,3345
81,3346
62,3347
251,3348
357,3349
237,3350
160,3351
310,3352
30,3353
22,3354
196,3355
248,3356
278,3357
324,3358
158,3359
300,3360
388,3361
90,3362
291,3363
61,3364
118,3365
312,3366
2,3367
365,3368
75,3369
150,3370
196,3371
255,3372
244,3373
352,3374
409,3375
235,3376
340,3377
18,3378
410,3379
320,3380
105,3381
203,3382
27,3383
217,3384
136,3385
217,3386
60,3387
318,3388
401,3389
240,3390
418,3391
43,3392
340,3393
348,3394
201,3395
348,3396
418,3397
212,3398
146,3399
138,3400
385,3401
34,3402
218,3403
188,3404
388,3405
57,3406
344,3407
406,3408
145,3409
79,3410
294,3411
143,3412
59,3413
77,3414
39,3415
397,3416
198,3417
21,3418
229,3419
233,3420
382,3421
384,3422
427,3423
1,3424
239,3425
326,3426
71,3427
306,3428
52,3429
252,3430
112,3431
119,3432
350,3433
176,3434
283,3435
39,3436
53,3437
447,3438
178,3439
173,3440
222,3441
27,3442
1,3443
300,3444
386,3445
118,3446
377,3447
169,3448
206,3449
68,3450
78,3451
168,3452
234,3453
9,3454
441,3455
267,3456
337,3457
446,3458
361,3459
223,3460
275,3461
331,3462
68,3463
285,3464
417,3465
307,3466
397,3467
99,3468
92,3469
49,3470
137,3471
152,3472
176,3473
399,3474
105,3475
20,3476
28,3477
104,3478
369,3479
63,3480
201,3481
133,3482
84,3483
145,3484
109,3485
228,3486
199,3487
319,3488
222,3489
271,3490
370,3491
448,3492
19,3493
264,3494
295,3495
367,3496
7,3497
211,3498
248,3499
92,3500
134,3501
160,3502
187,3503
33,3504
224,3505
424,3506
229,3507
6,3508
251,3509
188,3510
371,3511
249,3512
153,3513
321,3514
379,3515
137,3516
292,3517
205,3518
17,3519
204,3520
176,3521
84,3522
285,3523
103,3524
384,3525
163,3526
367,3527
86,3528
83,3529
90,3530
4,3531
249,3532
257,3533
170,3534
78,3535
383,3536
17,3537
111,3538
212,3539
15,3540
265,3541
184,3542
253,3543
106,3544
157,3545
310,3546
404,3547
198,3548
64,3549
191,3550
198,3551
236,3552
44,3553
141,3554
302,3555
333,3556
92,3557
259,3558
316,3559
189,3560
55,3561
127,3562
46,3563
101,3564
179,3565
148,3566
114,3567
4,3568
261,3569
268,3570
250,3571
365,3572
51,3573
39,3574
32,3575
82,3576
298,3577
373,3578
366,3579
383,3580
210,3581
9,3582
45,3583
155,3584
74,3585
292,3586
20,3587
52,3588
168,3589
167,3590
234,3591
16,3592
415,3593
25,3594
58,3595
265,3596
134,3597
419,3598
36,3599
272,3600
115,3601
331,3602
421,3603
5,3604
355,3605
173,3606
364,3607
189,3608
437,3609
216,3610
258,3611
174,3612
158,3613
137,3614
299,3615
273,3616
201,3617
363,3618
137,3619
78,3620
374,3621
409,3622
379,3623
141,3624
36,3625
179,3626
149,3627
205,3628
442,3629
372,3630
128,3631
108,3632
233,3633
88,3634
340,3635
322,3636
440,3637
406,3638
278,3639
380,3640
412,3641
69,3642
108,3643
352,3644
27,3645
110,3646
144,3647
206,3648
249,3649
240,3650
432,3651
75,3652
267,3653
273,3654
288,3655
150,3656
211,3657
357,3658
304,3659
89,3660
278,3661
331,3662
40,3663
191,3664
40,3665
286,3666
86,3667
51,3668
320,3669
235,3670
280,3671
389,3672
146,3673
321,3674
74,3675
378,3676
435,3677
94,3678
13,3679
286,3680
360,3681
407,3682
255,3683
199,3684
182,3685
111,3686
175,3687
24,3688
447,3689
34,3690
170,3691
181,3692
162,3693
12,3694
101,3695
73,3696
110,3697
356,3698
280,3699
351,3700
77,3701
413,3702
298,3703
379,3704
36,3705
315,3706
252,3707
266,3708
400,3709
382,3710
443,3711
267,3712
282,3713
397,3714
428,3715
95,3716
51,3717
316,3718
116,3719
44,3720
40,3721
77,3722
376,3723
158,3724
252,3725
289,3726
378,3727
5,3728
288,3729
450,3730
120,3731
282,3732
47,3733
387,3734
21,3735
325,3736
272,3737
285,3738
263,3739
112,3740
371,3741
384,3742
225,3743
234,3744
302,3745
189,3746
121,3747
302,3748
441,3749
113,3750
269,3751
25,3752
45,3753
99,3754
313,3755
322,3756
79,3757
427,3758
261,3759
223,3760
119,3761
232,3762
298,3763
253,3764
311,3765
59,3766
135,3767
140,3768
132,3769
155,3770
230,3771
81,3772
104,3773
340,3774
282,3775
338,3776
243,3777
81,3778
117,3779
196,3780
158,3781
313,3782
74,3783
10,3784
36,3785
362,3786
396,3787
249,3788
436,3789
72,3790
118,3791
306,3792
102,3793
110,3794
344,3795
284,3796
21,3797
139,3798
385,3799
366,3800
123,3801
387,3802
231,3803
411,3804
236,3805
219,3806
20,3807
353,3808
3,3809
318,3810
359,3811
345,3812
293,3813
138,3814
299,3815
17,3816
68,3817
162,3818
99,3819
203,3820
53,3821
417,3822
355,3823
237,3824
3,3825
242,3826
167,3827
66,3828
289,3829
190,3830
235,3831
268,3832
249,3833
412,3834
245,3835
315,3836
238,3837
424,3838
167,3839
365,3840
56,3841
191,3842
446,3843
367,3844
73,3845
261,3846
231,3847
144,3848
364,3849
260,3850
234,3851
167,3852
4,3853
96,3854
91,3855
328,3856
413,3857
13,3858
61,3859
128,3860
161,3861
229,3862
9,3863
222,3864
127,3865
394,3866
141,3867
47,3868
146,3869
80,3870
422,3871
322,3872
405,3873
200,3874
9,3875
219,3876
380,3877
299,3878
297,3879
412,3880
405,3881
243,3882
71,3883
364,3884
65,3885
24,3886
18,3887
295,3888
310,3889
225,3890
328,3891
178,3892
183,3893
137,3894
92,3895
282,3896
142,3897
225,3898
342,3899
286,3900
361,3901
257,3902
382,3903
290,3904
211,3905
90,3906
106,3907
89,3908
103,3909
189,3910
52,3911
212,3912
375,3913
1,3914
40,3915
286,3916
412,3917
312,3918
220,3919
55,3920
434,3921
316,3922
361,3923
98,3924
127,3925
343,3926
343,3927
203,3928
206,3929
283,3930
287,3931
233,3932
77,3933
345,3934
305,3935
440,3936
398,3937
174,3938
381,3939
371,3940
219,3941
387,3942
354,3943
351,3944
280,3945
394,3946
199,3947
52,3948
1,3949
100,3950
195,3951
85,3952
411,3953
197,3954
415,3955
376,3956
278,3957
372,3958
206,3959
349,3960
254,3961
347,3962
132,3963
77,3964
395,3965
306,3966
46,3967
123,3968
339,3969
175,3970
424,3971
357,3972
124,3973
88,3974
120,3975
218,3976
74,3977
100,3978
22,3979
189,3980
70,3981
414,3982
353,3983
105,3984
200,3985
242,3986
126,3987
74,3988
194,3989
12,3990
407,3991
421,3992
362,3993
38,3994
321,3995
140,3996
103,3997
68,3998
35,3999
417,4000
271,4001
290,4002
312,4003
62,4004
121,4005
306,4006
378,4007
368,4008
57,4009
299,4010
343,4011
81,4012
172,4013
215,4014
115,4015
409,4016
21,4017
194,4018
114,4019
102,4020
30,4021
274,4022
371,4023
430,4024
257,4025
357,4026
179,4027
52,4028
247,4029
339,4030
272,4031
119,4032
265,4033
240,4034
30,4035
68,4036
429,4037
430,4038
256,4039
21,4040
99,4041
373,4042
396,4043
183,4044
75,4045
397,4046
434,4047
44,4048
420,4049
242,4050
157,4051
113,4052
261,4053
315,4054
260,4055
282,4056
47,4057
9,4058
57,4059
212,4060
437,4061
100,4062
425,4063
314,4064
2,4065
366,4066
172,4067
114,4068
432,4069
136,4070
91,4071
362,4072
145,4073
292,4074
39,4075
65,4076
308,4077
405,4078
236,4079
298,4080
135,4081
239,4082
409,4083
319,4084
432,4085
122,4086
196,4087
298,4088
418,4089
65,4090
387,4091
77,4092
24,4093
343,4094
313,4095
156,4096
75,4097
256,4098
413,4099
5,4100
443,4101
206,4102
86,4103
228,4104
139,4105
184,4106
290,4107
287,4108
213,4109
256,4110
166,4111
249,4112
112,4113
110,4114
393,4115
216,4116
156,4117
93,4118
296,4119
331,4120
171,4121
17,4122
118,4123
26,4124
6,4125
54,4126
80,4127
246,4128
236,4129
309,4130
112,4131
246,4132
236,4133
392,4134
130,4135
250,4136
300,4137
24,4138
37,4139
302,4140
206,4141
216,4142
435,4143
270,4144
236,4145
25,4146
72,4147
394,4148
339,4149
111,4150
351,4151
175,4152
344,4153
205,4154
188,4155
246,4156
92,4157
307,4158
361,4159
96,4160
383,4161
12,4162
322,4163
92,4164
263,4165
379,4166
2,4167
82,4168
317,4169
194,4170
388,4171
365,4172
360,4173
288,4174
371,4175
137,4176
267,4177
350,4178
365,4179
202,4180
246,4181
326,4182
317,4183
342,4184
137,4185
326,4186
187,4187
258,4188
428,4189
350,4190
132,4191
233,4192
293,4193
389,4194
265,4195
1,4196
240,4197
33,4198
433,4199
328,4200
373,4201
315,4202
427,4203
61,4204
345,4205
236,4206
358,4207
196,4208
35,4209
296,4210
274,4211
3,4212
61,4213
135,4214
1,4215
421,4216
310,4217
111,4218
46,4219
326,4220
49,4221
290,4222
442,4223
207,4224
34,4225
253,4226
174,4227
406,4228
322,4229
104,4230
318,4231
187,4232
83,4233
105,4234
335,4235
219,4236
110,4237
377,4238
115,4239
449,4240
161,4241
296,4242
422,4243
196,4244
304,4245
25,4246
265,4247
211,4248
261,4249
348,4250
69,4251
93,4252
418,4253
73,4254
24,4255
367,4256
207,4257
387,4258
21,4259
207,4260
266,4261
261,4262
391,4263
437,4264
38,4265
415,4266
408,4267
355,4268
81,4269
289,4270
105,4271
341,4272
106,4273
317,4274
66,4275
280,4276
324,4277
154,4278
66,4279
304,4280
28,4281
232,4282
390,4283
439,4284
132,4285
34,4286
321,4287
348,4288
166,4289
352,4290
183,4291
50,4292
89,4293
13,4294
445,4295
34,4296
333,4297
213,4298
405,4299
379,4300
384,4301
346,4302
311,4303
20,4304
422,4305
39,4306
380,4307
211,4308
110,4309
87,4310
289,4311
224,4312
386,4313
304,4314
334,4315
100,4316
366,4317
382,4318
307,4319
45,4320
342,4321
143,4322
137,4323
235,4324
192,4325
371,4326
182,4327
32,4328
89,4329
75,4330
356,4331
312,4332
164,4333
159,4334
175,4335
98,4336
355,4337
202,4338
97,4339
159,4340
10,4341
160,4342
322,4343
89,4344
137,4345
362,4346
209,4347
296,4348
303,4349
192,4350
220,4351
209,4352
213,4353
274,4354
12,4355
78,4356
21,4357
366,4358
376,4359
205,4360
324,4361
81,4362
388,4363
61,4364
119,4365
400,4366
103,4367
445,4368
341,4369
312,4370
110,4371
379,4372
345,4373
382,4374
124,4375
427,4376
136,4377
67,4378
307,4379
162,4380
241,4381
127,4382
64,4383
115,4384
247,4385
415,4386
277,4387
55,4388
414,4389
290,4390
375,4391
222,4392
193,4393
443,4394
134,4395
279,4396
351,4397
21,4398
190,4399
401,4400
157,4401
57,4402
421,4403
203,4404
410,4405
117,4406
416,4407
332,4408
95,4409
94,4410
42,4411
191,4412
66,4413
133,4414
357,4415
90,4416
340,4417
169,4418
255,4419
304,4420
164,4421
233,4422
395,4423
84,4424
208,4425
116,4426
147,4427
360,4428
101,4429
421,4430
145,4431
136,4432
164,4433
372,4434
173,4435
205,4436
238,4437
29,4438
395,4439
93,4440
180,4441
153,4442
301,4443
160,4444
414,4445
50,4446
429,4447
40,4448
107,4449
33,4450
272,4451
253,4452
393,4453
218,4454
197,4455
377,4456
235,4457
440,4458
283,4459
207,4460
29,4461
42,4462
166,4463
345,4464
416,4465
316,4466
13,4467
1,4468
232,4469
372,4470
275,4471
324,4472
234,4473
268,4474
153,4475
409,4476
327,4477
315,4478
326,4479
141,4480
1,4481
94,4482
422,4483
174,4484
35,4485
232,4486
81,4487
289,4488
427,4489
159,4490
323,4491
240,4492
364,4493
395,4494
363,4495
78,4496
110,4497
178,4498
115,4499
225,4500
313,4501
258,4502
231,4503
82,4504
390,4505
173,4506
292,4507
185,4508
108,4509
53,4510
208,4511
25,4512
142,4513
214,4514
81,4515
381,4516
160,4517
373,4518
217,4519
77,4520
392,4521
116,4522
394,4523
316,4524
163,4525
141,4526
318,4527
439,4528
145,4529
117,4530
114,4531
351,4532
303,4533
312,4534
115,4535
337,4536
441,4537
409,4538
356,4539
170,4540
219,4541
393,4542
1,4543
416,4544
149,4545
75,4546
203,4547
316,4548
126,4549
148,4550
288,4551
344,4552
43,4553
186,4554
256,4555
292,4556
298,4557
111,4558
49,4559
345,4560
64,4561
220,4562
402,4563
368,4564
192,4565
220,4566
353,4567
421,4568
197,4569
316,4570
358,4571
102,4572
55,4573
50,4574
397,4575
186,4576
203,4577
343,4578
3,4579
358,4580
77,4581
118,4582
129,4583
126,4584
108,4585
128,4586
301,4587
355,4588
146,4589
393,4590
198,4591
119,4592
216,4593
223,4594
333,4595
387,4596
294,4597
268,4598
197,4599
248,4600
60,4601
170,4602
83,4603
68,4604
29,4605
59,4606
102,4607
179,4608
282,4609
106,4610
77,4611
253,4612
220,4613
436,4614
436,4615
243,4616
173,4617
267,4618
408,4619
310,4620
110,4621
109,4622
366,4623
263,4624
217,4625
158,4626
417,4627
19,4628
142,4629
105,4630
342,4631
425,4632
240,4633
385,4634
65,4635
71,4636
189,4637
149,4638
389,4639
183,4640
92,4641
48,4642
76,4643
403,4644
105,4645
144,4646
326,4647
131,4648
30,4649
32,4650
229,4651
195,4652
431,4653
436,4654
420,4655
270,4656
115,4657
53,4658
379,4659
166,4660
159,4661
185,4662
412,4663
297,4664
90,4665
157,4666
390,4667
421,4668
244,4669
300,4670
120,4671
329,4672
51,4673
190,4674
159,4675
335,4676
164,4677
202,4678
30,4679
37,4680
24,4681
197,4682
74,4683
139,4684
314,4685
205,4686
340,4687
323,4688
406,4689
436,4690
199,4691
223,4692
113,4693
430,4694
72,4695
122,4696
171,4697
338,4698
197,4699
46,4700
23,4701
328,4702
74,4703
140,4704
196,4705
67,4706
102,4707
216,4708
390,4709
347,4710
225,4711
367,4712
168,4713
121,4714
12,4715
384,4716
7,4717
223,4718
286,4719
310,4720
151,4721
