rid,fecha_dictamen
4237,11-10-2018
4249,11-01-2018
4258,13-04-2018
4259,23-03-2019
4260,25-12-2016
4265,21-07-2005
4266,04-05-2008
4268,05-08-2016
4270,01-05-2016
4277,04-10-2004
4283,29-08-2006
4285,15-01-2012
4286,19-06-2018
4287,05-03-2014
4288,09-03-2018
4290,11-11-2010
4293,11-10-1993
4295,08-07-2019
4296,11-02-2001
4303,23-12-2018
4307,09-01-2007
4310,12-07-2004
4311,19-07-2015
4312,01-06-1962
4314,30-07-2018
4315,30-10-2018
4318,07-06-2018
4321,05-05-2011
4323,18-10-2011
4324,23-08-2019
4328,19-11-2001
4329,17-03-2017
4332,16-01-2015
4335,26-05-2017
4336,16-02-2018
4339,01-01-1998
4342,01-01-2017
4346,28-03-2018
4354,30-03-2017
4355,08-02-2014
4359,01-04-2012
4361,12-06-2006
4364,23-03-1984
4365,04-10-2018
4366,14-05-2016
4373,14-02-1999
4383,27-07-2018
4385,25-08-2016
4386,22-05-2018
4389,25-10-1986
4390,04-02-2009
4391,19-11-2016
4393,04-08-2019
4397,13-05-2005
4404,16-01-2010
4405,04-01-2007
4415,16-05-2015
4418,30-12-2016
4421,02-11-2018
4423,03-02-2017
4425,23-11-1992
4426,01-05-2017
4427,28-09-2018
4429,19-08-2008
4430,16-10-1991
4431,17-02-2019
4437,15-03-2018
4438,06-04-2009
4440,15-07-2000
4446,01-09-1989
4449,12-11-2018
4451,23-01-2015
4453,07-08-2011
4456,02-11-2011
4461,10-03-2017
4465,25-03-2019
4466,21-10-2017
4467,13-12-1985
4471,19-08-1999
4473,11-07-2014
4475,28-04-2004
4476,17-01-2016
4481,24-02-2019
4485,07-08-2019
4487,26-05-2006
4488,29-05-2010
4489,30-12-1999
4495,12-07-2010
4503,25-10-1999
4508,26-05-2015
4516,11-06-2002
4520,04-04-1992
4531,08-06-2015
4533,15-01-2019
4534,16-06-2019
4538,08-03-1987
4541,07-12-2018
4543,14-02-2018
4544,24-06-2018
4552,15-12-2011
4554,11-12-2008
4556,18-07-2000
4559,20-11-2018
4560,12-10-2007
4561,23-06-2015
4564,27-05-2019
4565,25-04-2019
4566,23-01-2006
4567,21-12-2011
4571,14-07-2013
4579,30-05-2019
4581,10-08-2004
4582,11-06-2005
4584,28-02-2010
4590,24-11-2011
4596,04-11-2016
4602,18-04-2014
4604,02-04-2018
4606,03-12-2010
4612,18-01-1989
4614,25-02-2005
4615,26-12-2018
4618,18-07-2012
4619,13-02-2018
4622,19-06-2016
4624,11-01-2010
4625,06-01-2012
4626,20-01-2014
4627,01-11-1992
4630,02-01-2005
4631,12-04-2019
4636,27-03-2004
4637,14-11-1974
4643,29-09-2000
4646,22-01-1995
4648,30-11-2000
4649,26-04-2013
4650,02-09-2006
4652,06-07-2002
4657,29-12-2018
4659,21-10-1993
4660,13-10-2005
4662,20-06-2012
4666,16-10-1998
4672,27-08-1976
4674,17-05-2019
4677,26-12-2018
4680,03-12-2017
4681,29-01-2019
4682,07-08-1994
4684,21-01-2017
4687,19-06-2016
4689,12-08-2019
4691,06-11-2002
4692,02-11-1984
4693,25-01-2019
4695,01-04-2019
4696,05-04-2019
4697,21-04-2015
4698,18-01-2009
4703,16-07-2019
4705,21-07-2019
4709,20-11-2010
4715,11-03-1983
4716,03-07-2001
4719,08-06-2019
4723,15-08-1997
4735,01-11-2014
4737,04-03-1998
4745,06-05-1996
4748,26-05-2004
4753,22-08-2019
4755,06-04-2017
4756,12-06-2014
4759,08-06-2017
4765,30-11-1993
4767,02-08-2019
4773,20-08-2019
4774,29-04-2019
4778,07-06-2016
4784,13-10-2015
4786,03-09-2003
4787,25-02-2018
4788,05-12-2017
4789,21-08-2006
4797,06-07-2018
4798,24-07-2019
4801,16-07-2007
4805,16-07-2004
4808,07-02-2019
4812,18-11-1998
4813,02-09-2017
4814,02-04-2019
4818,20-01-2000
4819,16-08-1995
4821,17-07-2019
4825,02-08-2016
4826,09-02-2017
4829,01-12-2015
4832,05-07-2015
4833,20-02-2008
4837,01-07-2011
4838,05-07-2018
4848,18-06-2019
4849,19-09-2018
4853,18-10-2017
4855,02-11-2018
4856,29-02-2008
4859,08-12-2018
4860,20-03-2012
4861,03-06-2018
4873,10-07-2019
4875,08-06-2009
4876,22-06-2014
4879,16-09-2018
4886,03-11-2016
4889,06-11-2006
4891,18-08-2018
4895,19-05-2001
4900,11-01-2013
4908,03-04-2009
4911,13-01-2019
4912,24-07-2015
4913,31-03-2018
4914,10-03-2014
4916,02-06-2004
4917,21-05-1998
4919,01-10-2007
4921,08-03-2019
4925,22-11-2003
4926,22-06-2018
4927,24-07-2015
4928,04-02-2012
4929,27-09-2017
4934,17-02-2016
4936,21-01-1990
4937,15-05-2012
4938,31-05-1995
4939,02-12-1989
4940,23-07-2019
4947,11-07-2019
4948,03-07-2006
4954,28-08-2010
4956,09-07-2017
4958,27-11-2002
4961,28-08-2019
4963,05-10-2014
4965,23-06-2017
4966,03-11-2004
4969,20-06-2001
4970,03-07-2019
4971,13-01-2016
4972,09-12-2018
4973,17-06-2016
4974,16-12-2015
4976,26-07-2016
4982,17-07-2016
4983,02-01-2018
4984,15-08-1986
4986,11-07-2019
4988,25-10-2004
4990,27-03-2019
4991,21-08-2012
4994,20-08-2017
4995,21-04-2019
4997,13-12-2010
5005,27-11-2016
5006,30-05-2012
5008,16-12-2013
5009,20-03-2019
5010,29-10-2013
5011,13-05-2007
5015,23-03-2000
5016,16-04-2019
5018,15-12-2012
5026,30-08-2018
5027,05-04-2011
5028,21-07-2016
5029,18-06-2000
5035,05-08-2019
5037,26-11-2018
5038,10-01-2019
5046,19-01-2018
5052,29-12-2014
5055,15-03-2019
5056,27-09-2016
5057,05-11-2015
5060,19-11-2006
5064,03-04-2016
5066,22-11-2010
5076,19-06-2017
5078,02-07-2002
5080,05-01-1970
5082,01-10-2018
5083,24-06-2017
5089,06-07-2019
5101,22-07-2003
5103,17-06-2019
5106,11-04-2015
5108,11-11-2013
5112,31-08-2005
5113,30-06-2007
5114,25-05-2004
5116,18-12-2016
5119,13-01-1993
5123,12-04-2008
5125,21-08-2013
5132,04-04-2009
5133,30-07-2016
5135,15-01-1982
5137,11-08-2002
5142,02-10-2000
5143,10-04-1991
5144,07-12-2003
5147,02-06-2018
5148,23-02-2000
5152,23-08-2018
5156,24-05-2008
5157,10-11-1987
5159,03-07-2019
5160,21-05-2017
5161,13-08-2019
5162,11-08-2012
5165,23-11-2016
5166,16-04-2018
5167,18-05-2019
5168,10-06-2015
5170,14-06-2013
5173,23-01-2014
5174,04-08-2011
5175,26-08-2012
5177,05-03-1998
5178,05-01-2019
5181,16-05-2019
5186,30-09-1991
5192,20-06-2011
5194,02-08-2017
5198,07-07-2019
5199,24-04-1990
5203,16-04-1988
5205,28-10-2011
5209,07-12-2007
5210,06-11-2017
5211,27-07-2019
5214,14-05-2013
5215,10-03-2019
5218,18-06-2019
5221,12-08-2019
5222,08-08-2017
5226,17-07-1986
5227,05-04-2011
5229,19-07-2014
5236,23-04-2013
5240,30-05-2019
5241,18-01-2018
5245,10-12-2010
5253,04-01-2018
5254,10-04-2018
5259,04-02-2010
5262,28-03-2016
5263,02-04-2019
5265,13-04-2017
5266,04-07-2001
5268,14-06-2017
5269,24-05-2008
5274,23-05-2016
5276,24-01-2017
5278,08-12-1992
5281,08-08-2019
5288,30-12-2014
5290,02-11-2010
5295,04-09-2000
5297,01-11-2016
5301,19-03-2019
5302,06-05-2019
5303,23-10-2014
5304,10-03-2012
5316,25-05-2011
5319,18-07-2017
5320,10-01-2014
5324,07-04-2018
5325,23-02-1993
5330,03-03-2019
5332,13-10-2018
5335,28-09-2010
5336,24-08-2019
5340,01-09-2009
5341,28-09-2017
5342,24-04-1983
5343,09-05-2006
5344,12-11-1979
5346,25-01-2013
5347,14-04-2018
5348,15-10-2016
5349,29-08-2019
5353,04-12-2017
5356,11-10-2018
5359,04-04-2012
5360,07-08-2017
5361,05-06-2019
5362,07-06-1973
5369,08-02-2010
5371,03-02-1995
5372,25-09-2013
5373,13-05-2019
5377,01-11-2001
5379,17-01-1992
5380,16-11-2018
5383,15-03-2019
5387,27-03-2000
5389,17-02-2018
5392,04-10-2015
5393,10-04-2015
5404,18-08-2014
5409,24-03-2017
5410,26-12-2018
5415,10-04-2017
5425,04-08-2001
5426,10-05-2012
5427,06-01-2011
5432,06-10-2012
5435,05-06-2018
5436,08-04-2014
5446,03-06-2015
5448,25-06-1994
5450,07-07-2017
5453,11-07-2014
5457,19-06-2016
5460,13-02-1996
5466,05-01-2011
5468,28-05-2018
5469,13-05-2018
5470,07-12-2008
5472,27-11-2008
5476,08-02-2019
5478,31-12-2006
5479,05-11-1992
5481,22-04-2012
5484,22-06-2019
5487,22-02-2002
5488,04-09-2004
5492,27-10-1991
5493,20-04-2009
5495,06-08-2001
5496,09-11-2010
5499,07-04-2015
5501,15-07-2019
5503,17-01-2018
5505,10-10-2007
5508,17-10-1998
5509,04-01-2000
5511,17-12-2015
5513,15-04-2017
5515,13-02-2016
5517,04-07-2019
5519,13-11-2013
5521,11-02-2002
5525,02-06-2011
5526,14-11-2002
5527,25-01-2017
5528,04-02-2017
5529,15-05-2003
5531,01-09-1997
5535,28-11-2010
5536,10-07-2019
5538,28-01-2012
5539,27-08-2019
5540,08-05-2018
5547,24-03-2016
5549,14-08-2019
5550,08-11-2005
5551,22-09-2012
5553,15-06-1990
5555,20-08-2004
5566,23-05-2000
5568,26-06-2003
5570,04-06-2019
5573,26-01-2004
5574,19-07-2019
5579,06-10-2017
5590,09-03-2014
5592,04-07-2018
5593,24-11-2001
5598,08-07-2016
5599,20-08-2013
5602,28-05-2016
5604,05-03-2016
5609,31-07-2019
5611,05-06-2016
5618,06-06-2019
5621,26-10-2016
5624,19-04-2005
5629,13-04-2012
5637,29-11-2011
5638,14-10-2009
5641,08-09-1997
5651,12-08-2016
5654,31-05-1984
5661,03-10-2008
5662,18-01-1991
5663,19-04-2011
5665,16-02-2004
5666,05-05-2012
5667,29-09-2016
5671,07-06-2019
5674,14-09-2017
5675,05-10-2018
5677,24-08-1999
5680,15-11-2015
5683,23-05-2019
5684,05-04-2018
5685,18-09-2018
5686,07-07-1997
5690,02-12-2015
5692,13-09-2011
5694,09-05-2015
5695,19-11-2008
5696,22-09-2007
5698,14-03-1999
5700,30-05-2016
5703,02-12-2018
5710,20-03-2015
5711,04-08-2013
5712,20-09-1979
5716,22-12-2014
5719,25-05-2007
5720,14-09-1995
5726,01-11-2015
5730,05-03-1990
5734,29-04-2002
5747,14-03-1991
5755,09-05-1996
5758,10-01-2009
5760,15-01-2019
5765,05-04-2003
5768,24-06-2017
5769,05-05-2010
5773,17-06-2019
5775,28-12-2017
5780,26-08-2012
5785,16-12-2012
5789,29-06-2017
5790,13-10-2014
5793,23-10-2015
5794,11-08-1990
5795,09-04-2018
5798,24-06-2019
5799,01-11-2014
5803,10-07-2007
5809,10-08-2009
5816,06-04-2011
5817,21-07-2014
5819,01-10-2016
5820,05-12-2004
5824,03-01-2008
5826,07-10-2017
5828,27-04-2015
5829,05-10-2017
5830,02-08-2016
5831,22-06-2017
5835,13-08-2018
5836,08-03-2008
5841,11-08-2019
5843,07-08-2015
5844,20-02-2019
5845,23-08-1987
5848,16-05-2004
5849,25-10-1979
5853,05-12-1988
5856,28-03-2007
5858,24-04-2005
5860,20-08-2016
5867,04-10-1993
5868,19-05-2003
5876,06-05-2014
5877,11-03-1980
5881,28-03-2015
5883,27-02-2019
5887,12-06-2019
5889,16-12-2008
5892,15-02-2005
5897,13-08-2019
5904,31-10-2015
5910,24-03-2003
5911,14-10-2001
5912,24-09-2010
5913,27-08-2017
5914,03-12-1993
5917,19-11-2011
5919,29-09-1977
5923,07-12-2018
5929,24-10-2014
5930,08-06-2011
5936,06-03-2000
5939,22-12-2010
5942,19-11-2018
5944,27-05-2014
5945,02-10-2016
5947,21-03-2015
5948,23-12-2009
5949,25-07-2019
5950,15-09-2018
5953,15-05-2015
5954,31-07-2009
5955,22-05-2012
5957,06-04-2016
5960,10-06-2017
5964,17-07-2016
5969,01-07-2019
5972,07-08-1994
5973,24-07-1990
5974,20-04-2019
5976,21-08-1989
5977,16-05-2019
5978,22-09-2005
5980,09-07-2002
5983,18-12-2016
5985,06-12-2010
5986,23-05-1985
5989,13-01-2003
5991,20-06-2017
5995,20-09-2018
5998,26-02-2001
6005,27-03-2005
6010,05-04-2013
6011,01-08-2019
6016,24-02-2014
6017,12-07-2006
6019,25-02-2002
6023,23-02-2019
6025,15-10-1990
6031,03-06-2015
6034,02-01-2019
6037,20-04-1993
6039,14-01-2007
6041,28-02-1990
6043,08-06-2007
6045,21-11-2015
6055,21-02-2019
6056,23-02-2008
6058,19-07-2014
6059,17-12-2018
6060,29-06-2019
6062,17-05-2016
6067,08-10-2016
6068,07-11-1987
6070,23-04-2007
6076,04-02-2019
6079,10-10-2018
6080,19-01-1999
6082,27-07-1965
6087,27-09-2015
6093,22-12-1998
6094,28-10-2007
6095,15-03-2018
6101,10-06-2010
6103,10-08-2017
6105,14-04-2012
6109,27-05-2019
6111,22-02-2019
6112,20-11-2004
6113,31-01-2019
6115,23-08-1985
6120,15-07-2002
6121,11-06-2010
6122,10-12-2011
6123,27-03-1996
6125,28-07-2018
6128,02-02-2018
6129,31-03-2016
6130,17-02-2019
6134,10-07-1994
6135,22-10-2016
6140,15-03-2019
6142,26-03-2001
6146,21-07-1996
6147,19-06-1981
6148,31-10-2012
6151,28-06-2016
6152,31-01-2018
6158,16-01-1970
6159,20-04-1995
6165,30-12-2008
6167,18-03-2018
6172,16-06-2012
6173,19-11-2009
6174,25-07-1999
6178,12-07-2018
6181,09-09-2004
6182,26-02-2014
6184,21-08-2016
6185,29-12-1982
6186,11-05-2011
6188,17-11-2004
6189,21-05-2010
6194,12-09-2018
6202,01-02-2007
6205,13-10-1992
6206,11-01-1989
6208,20-05-2005
6212,17-11-2015
6215,07-03-2019
6216,30-03-2016
6217,04-12-1988
6218,31-07-2015
6219,03-04-2015
6221,24-10-2002
6224,16-04-2017
6227,24-07-2017
6229,16-04-2017
6230,10-04-2010
6232,09-07-2019
6236,05-12-2009
6238,28-02-2014
6239,09-02-1998
6242,31-03-2005
6249,17-07-2009
6258,05-12-1996
6259,18-01-2006
6260,01-03-2001
6262,08-09-2011
6263,14-10-2009
6264,03-02-2017
6275,13-08-2019
6276,22-12-2018
6280,14-01-2019
6281,31-01-2018
6282,04-05-2002
6284,03-12-2015
6287,20-02-2018
6289,21-07-2014
6296,25-07-2019
6299,19-11-2015
6302,31-01-2017
6303,28-01-2018
6304,25-09-1994
6309,08-08-2019
6316,27-06-2019
6319,25-07-2015
6320,13-12-2003
6326,13-01-1968
6338,30-01-1985
6340,18-12-2005
6341,02-07-2005
6353,30-04-1986
6355,22-06-2001
6356,29-04-2000
6359,10-01-2013
6363,30-10-2011
6365,06-08-2019
6367,13-07-2019
6380,25-02-1989
6384,27-11-2016
6385,23-09-2002
6386,27-09-2017
6391,19-07-2019
6392,02-06-2015
6401,09-08-2019
6402,06-09-2018
6403,31-01-2018
6405,02-11-2017
6406,10-02-2013
6408,14-04-2017
6413,08-05-2018
6415,27-08-2019
6417,19-01-2019
6420,08-07-2012
6425,26-08-2006
6428,03-04-2017
6429,07-08-2009
6430,23-04-1974
6431,09-10-2017
6435,18-05-2016
6437,25-04-2019
6438,20-03-1991
6439,16-09-2007
6442,19-07-2011
6443,25-01-2017
6447,21-02-2010
6450,21-03-2017
6456,29-05-2019
6459,29-08-1999
6461,12-02-2014
6468,06-10-2005
6471,06-11-2013
6472,04-11-2017
6476,01-04-2017
6478,24-04-2019
6481,05-01-2006
6487,28-10-2013
6499,03-08-2007
6501,21-05-2019
6502,30-01-1994
6507,15-10-2017
6509,19-04-2018
6510,20-02-2019
6511,01-05-2018
6513,02-04-2012
6514,07-12-2018
6515,30-08-2019
6516,18-11-2018
6518,01-11-2011
6521,08-04-2019
6523,06-01-1989
6524,24-07-2019
6526,17-04-1994
6528,31-03-2006
6530,21-02-2019
6534,12-03-2006
6535,27-04-2017
6540,03-06-2015
6542,06-03-2018
6547,16-03-2019
6550,17-08-2007
6551,08-01-2018
6553,06-08-2019
6565,13-02-1995
6567,18-05-2016
6569,02-03-2015
6570,18-07-2019
6581,01-02-2013
6584,26-05-2015
6585,04-10-2018
6589,11-12-2009
6592,26-05-2002
6600,17-05-2014
6606,15-10-2017
6612,12-03-2008
6614,07-10-2018
6615,07-04-2016
6617,29-12-2010
6621,19-03-1993
6624,21-08-2019
6626,08-10-2018
6630,30-09-2010
6632,10-04-2019
6634,17-08-2008
6636,14-07-2015
6638,04-12-1990
6639,09-07-2013
6642,05-02-2009
6643,22-07-2008
6647,28-07-2014
6649,07-04-2004
6652,19-07-1999
6654,20-10-2000
6656,03-02-2019
6658,27-08-1989
6659,09-01-2019
6663,11-10-2015
6665,03-01-2019
6670,05-12-2018
6677,03-08-2019
6682,10-07-2015
6688,24-01-2019
6689,29-06-1993
6693,30-11-2018
6695,05-01-2016
6697,04-02-1991
6699,09-08-2019
6700,12-05-2019
6703,29-11-2017
6705,13-07-1992
6708,05-03-2011
6710,10-08-2013
6713,10-08-2019
6714,29-03-2019
6718,26-07-2019
6723,27-02-2002
6728,26-08-2019
6732,09-06-2019
6734,17-08-2019
6736,30-08-2009
6739,14-08-2019
6741,28-05-1984
6743,18-04-1992
6744,07-11-2018
6746,24-12-2016
6747,03-09-2011
6749,10-06-2018
6750,26-09-2002
6754,14-07-2012
6755,12-02-2014
6756,04-03-2016
6757,20-09-2016
6761,28-11-2018
6763,13-06-1997
6768,02-12-2012
6769,08-10-1996
6775,21-12-2016
6777,08-07-1997
6780,29-08-2014
6784,15-11-2007
6789,23-11-2011
6791,22-11-2007
6792,23-11-2016
6793,25-05-2014
6803,07-12-2015
6804,20-06-2006
6805,06-02-2010
6807,25-03-2017
6810,06-02-2011
6812,08-01-2018
6814,20-02-2013
6817,17-09-2009
6819,29-10-2016
6821,08-04-2011
6832,17-08-2015
6835,20-09-2015
6850,06-08-2011
6851,19-08-2010
6852,14-05-1988
6853,15-08-2018
6856,25-02-2008
6859,04-05-2019
6863,30-06-2010
6866,16-02-2000
6867,20-05-2015
6872,15-05-2014
6874,29-12-1978
6875,02-05-2010
6876,24-11-2017
6878,26-04-1990
6882,16-07-2017
6885,23-09-2008
6886,28-06-2017
6891,01-11-2012
6894,27-05-2018
6901,15-11-2002
6902,08-05-2014
6904,07-12-2016
6905,11-11-1998
6907,19-10-2018
6908,01-11-2004
6924,29-05-2015
6928,27-02-2012
6929,11-06-1988
6930,09-06-2005
6932,19-05-2017
6933,12-12-1984
6946,24-04-2017
6948,20-07-2018
6951,27-05-2013
6954,19-11-2016
6957,15-05-1993
6964,29-04-2017
6966,25-07-1975
6968,07-08-2015
6972,14-03-2019
6973,29-11-2015
6975,29-10-2005
6976,24-07-1984
6977,08-03-2019
6980,18-08-2013
6981,28-10-2017
6984,21-12-2013
6987,18-12-2000
6988,01-06-2014
6992,12-04-2014
6995,16-05-2006
6998,03-06-2019
7003,16-08-2011
7004,24-08-2013
7007,08-08-2018
7011,12-05-2014
7013,21-01-2010
7017,05-10-2017
7018,13-01-2006
7019,13-03-2017
7028,11-02-2003
7031,11-09-2016
7043,30-05-2009
7047,15-08-2018
7051,08-02-2012
7053,06-12-2015
7055,09-09-2011
7064,19-03-2016
7068,14-08-2017
7073,20-06-2015
7078,10-10-1998
7083,04-07-2019
7086,17-08-2018
7087,05-07-2019
7092,23-10-2018
7093,06-06-2019
7096,08-09-2016
7097,10-02-2017
7101,22-11-2014
7102,06-08-2001
7106,31-10-1988
7110,29-11-2012
7112,31-08-2013
7119,15-02-1976
7123,26-09-2008
7129,09-08-2009
7135,23-07-2014
7136,10-03-2002
7138,06-09-2015
7139,16-05-2016
7142,24-12-2009
7148,29-12-1989
7151,15-09-1991
7152,10-04-2019
7154,14-10-2014
7155,30-06-1997
7156,20-10-2018
7161,24-03-2017
7162,11-04-2018
7168,12-11-2003
7169,18-06-1985
7170,25-11-2009
7173,31-12-2018
7174,22-07-2018
7179,21-08-2019
7180,01-03-2015
7181,03-09-2017
7182,10-10-1996
7187,23-03-2019
7199,29-01-2005
7201,21-07-2007
7202,09-10-2013
7207,19-08-2011
7209,01-08-2019
7210,25-06-2014
7211,29-11-1990
7212,11-09-2001
7213,31-08-2003
7216,29-01-2014
7221,22-06-2019
7222,25-07-1981
7227,08-01-1996
7230,21-01-2013
7236,02-06-1998
7237,17-12-2017
7240,12-05-2019
7241,26-01-1994
7244,20-03-2019
7249,17-10-2018
7253,24-02-2004
7254,31-05-2019
7257,10-10-2014
7260,08-10-2011
7264,30-07-2012
7267,13-11-2018
7268,25-04-2017
7271,28-06-2018
7281,21-02-2017
7283,10-08-2017
7286,18-04-2018
7302,13-06-1997
7303,23-08-2017
7304,16-05-2019
7310,12-07-2012
7313,26-12-2003
7317,04-04-2019
7319,02-12-2018
7320,20-12-2016
7323,06-04-2003
7325,24-03-2019
7332,06-01-2005
7336,17-08-2019
7348,21-04-2016
7351,11-06-2016
7355,02-12-2018
7357,01-12-2018
7358,24-02-2017
7359,09-06-2013
7362,15-08-2017
7366,06-11-2018
7367,10-02-2018
7368,31-03-2017
7369,20-07-2014
7370,01-01-2015
7371,24-08-2006
7372,25-08-1999
7373,18-01-2018
7375,18-08-2011
7377,11-01-1996
7379,13-07-2008
7394,31-10-2017
7398,23-03-2019
7399,13-12-2018
7401,01-05-2018
7404,25-04-2010
7406,28-01-2018
7407,26-01-2019
7410,15-05-2018
7412,27-12-2015
7413,23-05-2019
7414,11-01-2019
7417,12-01-2009
7418,16-06-2016
7419,27-09-2003
7420,07-02-2017
7421,14-07-2011
7422,08-11-2002
7427,12-03-2019
7432,04-07-2019
7436,23-12-2018
7444,17-12-2015
7447,03-09-2002
7448,18-07-2010
7449,09-03-2016
7452,06-05-2006
7456,11-06-2001
7458,14-07-2019
7462,18-09-1967
7463,22-09-2012
7464,04-01-2019
7466,30-12-2010
7467,21-08-2017
7471,15-02-2019
7472,10-09-2006
7474,12-11-2014
7483,03-12-2003
7484,15-10-2007
7485,29-03-2002
7488,11-01-2018
7490,27-09-2017
7494,31-08-1994
7495,16-07-2018
7497,08-10-2017
7499,25-12-2000
7502,07-08-2019
7507,06-02-1993
7508,24-09-2008
7509,20-05-2017
7523,11-02-2009
7528,01-08-2010
7532,03-11-2016
7533,18-02-1989
7535,28-12-1994
7538,16-01-2017
7539,12-12-1984
7540,06-10-2016
7541,30-01-2003
7542,16-10-2017
7545,14-12-2018
7551,07-05-1998
7554,09-05-2016
7555,23-05-2019
7556,21-08-2009
7566,18-01-2019
7567,27-08-2019
7568,25-11-2006
7573,10-06-2018
7577,01-09-2006
7578,15-03-2011
7585,16-05-2015
7592,28-10-2018
7595,01-08-2018
7597,07-07-2000
7599,19-02-2019
7605,19-08-2019
7610,06-01-2019
7611,12-12-1963
7612,21-01-2018
7613,23-03-2019
7616,09-04-2015
7618,11-01-2000
7626,21-09-2013
7629,24-06-2015
7632,27-07-2014
7634,02-06-2010
7638,25-12-2008
7641,25-01-2015
7642,25-09-2016
7646,04-05-2016
7649,28-02-2003
7650,13-02-2014
7651,18-01-2003
7652,03-09-2016
7656,24-04-1994
7657,29-04-2003
7659,24-09-2017
7660,17-04-2017
7661,27-08-1983
7663,15-01-2013
7666,18-06-2018
7673,21-10-2016
7674,26-08-2019
7676,01-09-2011
7677,20-08-2019
7678,09-04-2015
7680,05-03-2016
7681,05-06-2019
7682,08-09-2017
7683,16-04-2004
7686,04-10-1994
7688,19-08-2015
7694,09-01-2018
7696,12-07-1994
7701,17-09-1996
7705,29-06-2011
7709,30-07-2009
7710,16-05-2019
7712,30-08-2015
7713,08-01-2018
7719,21-12-2006
7721,25-02-2019
7724,02-04-2016
7727,04-07-2017
7731,26-05-1983
7737,02-07-1971
7740,26-06-2017
7745,10-11-2015
7748,04-11-2008
7751,12-02-2013
7752,19-06-2013
7757,18-02-2016
7759,25-02-2019
7760,30-04-2018
7763,22-08-2010
7764,21-08-2019
7768,24-08-2019
7772,30-12-2015
7774,24-09-2002
7775,06-03-2016
7776,11-03-2011
7780,29-01-2019
7781,05-06-2017
7782,27-09-2011
7785,03-03-2019
7789,05-07-2019
7793,25-04-2009
7795,21-11-2007
7796,09-06-2019
7800,14-07-2003
7802,14-05-2018
7804,17-08-2016
7806,24-02-2018
7807,07-11-2012
7814,18-08-1986
7816,14-05-1999
7818,13-07-2016
7821,05-04-2007
7822,16-05-2003
7824,31-07-2018
